confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
23	1	1	2	2	0.982545477452158	-0.4950212392595793	0.9999999999999999	55.95193419766344	C17H21NO4	[M + H]+	ZPUCINDJVBIVPJ	InChI=1S/C17H21NO4/c1-18-12-8-9-13(18)15(17(20)21-2)14(10-12)22-16(19)11-6-4-3-5-7-11/h3-7,12-15H,8-10H2,1-2H3	Blizzard	CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC	2.37998962	2826;5760;5872;638023;638216;644005;644017;644018;644271;122142;135184;165376;439497;446220;449824;449825;450867;3518588;497304;6101676;5315982;6338296;6432459;6432481;10638361;10828629;9861246;12305901;13006129;10136514;11779748;15558678;15558680;15558681;15558688;15558693;11859114;16053775;16217586;21635054;44246523;44279116;44382114;44382176;44382277;44382278;44385873;50897619;54559877;54559878;56638200;56840956;59435281;71314969;76973582;87255980;98078900;101437423;118245134;124909386;129318254;131704587;133587242;134819851;134972500;135232922;139340485	HMDB:(15043);SuperNatural:(SN00042624 SN00400307 SN00156823 SN00372960);ZINC bio:(ZINC00001212 ZINC03875336 ZINC06482440);additional;HSDB:(50-36-2);MeSH:(2826 446220 644005 6432459 6432481);Plantcyc:(CPD-9776);PubMed;NORMAN:(NS00000403);COCONUT:(CNP0110813 CNP0189710);KNApSAcK:(2285);Natural Products:(UNPD126199 UNPD91357);PubChem:(2826 5760 5872 638023 638216 644005 644017 644018 644271 122142 135184 165376 439497 446220 449824 449825 450867 3518588 497304 6101676 5315982 6338296 6432459 6432481 10638361 10828629 9861246 12305901 13006129 10136514 11779748 15558678 15558680 15558681 15558688 15558693 11859114 16053775 16217586 21635054 44246523 44279116 44382114 44382176 44382277 44382278 44385873 50897619 54559877 54559878 56638200 56840956 59435281 71314969 76973582 87255980 98078900 101437423 118245134 124909386 129318254 131704587 133587242 134819851 134972500 135232922 139340485);CHEBI:(60056 27958);PubChem class - bio and metabolites;KEGG:(C01416);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD-9776)	121564030	304.15411376953125	201.566634	2753_mapp_batch_00110_sirius_3058	3058
24	1	1	2	2	0.9820481456437291	-3.5314451402627483	0.9999999999999999	14.466098160812995	C17H23NO3	[M + H]+	RKUNBYITZUJHSG	InChI=1S/C17H23NO3/c1-18-13-7-8-14(18)10-15(9-13)21-17(20)16(11-19)12-5-3-2-4-6-12/h2-6,13-16,19H,7-11H2,1H3	Daturine	CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3	2.4876864	3661;25817;64692;637577;638022;154417;174174;3819933;5318386;6321299;6325383;6334600;6542157;6921704;6931560;6999113;12057539;10017172;10924272;10062878;11779050;11781260;11822450;10379698;10402034;21608699;44224297;54272005;71313530;78358485;76973593;76973603;87502387;91607119;118655007;118655010;118655011;118655012;118655013;118655018;118655024;118655026;121356386;124016034	HMDB:(14568 14712);SuperNatural:(SN00258809 SN00345628);ZINC bio:(ZINC00000056 ZINC00057173 ZINC12358661 ZINC12503096);additional;HSDB:(101-31-5 51-55-8 13269-35-7);MeSH:(3661 64692 154417 174174 637577 5318386 6931560);Plantcyc:(ATROPINE L-HYOSCYAMINE);PubMed;NORMAN:(NS00008542);COCONUT:(CNP0231295);KNApSAcK:(2277);Natural Products:(UNPD114126 UNPD37492);PubChem:(3661 25817 64692 637577 638022 154417 174174 3819933 5318386 6321299 6325383 6334600 6542157 6921704 6931560 6999113 12057539 10017172 10924272 10062878 11779050 11781260 11822450 10379698 10402034 21608699 44224297 54272005 71313530 78358485 76973593 76973603 87502387 91607119 118655007 118655010 118655011 118655012 118655013 118655018 118655024 118655026 121356386 124016034);CHEBI:(91877 16684 94601 58164 92712 57858 48882 104243 78734 17486);PubChem class - bio and metabolites;KEGG:(C01479 C02046);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(L-HYOSCYAMINE)	121564030	290.1751251220703	203.515818	862_mapp_batch_00110_sirius_991	991
25	1	1	2	2	0.9810197382874998	-222.8677461258701	0.9984924623115577	42.46915453999742	C28H33NO7	[M - H2O + H]+	FKUUUFHXKIFGSF	InChI=1S/C28H33NO7/c1-29-20-15-21(35-27(31)14-18-8-6-5-7-9-18)17-22(29)23(16-20)36-26(30)11-10-19-12-24(32-2)28(34-4)25(13-19)33-3/h5-13,20-23H,14-17H2,1-4H3	[(1S,3S,5R,6S)-8-methyl-3-(2-phenylacetyl)oxy-8-azabicyclo[3.2.1]octan-6-yl] (Z)-3-(3,4,5-trimethoxyphenyl)prop-2-enoate	CN1C2CC(CC1C(C2)OC(=O)C=CC3=CC(=C(C(=C3)OC)OC)OC)OC(=O)CC4=CC=CC=C4	4.5	11038350;11705945;10300336;22255700;44576224;58582888;69666166;90706136	COCONUT:(CNP0277489);KNApSAcK:(41444);Natural Products:(UNPD16183 UNPD144667);PubChem:(11038350 11705945 10300336 22255700 44576224 58582888 69666166 90706136);SuperNatural:(SN00263828);MeSH:(11038350 44576224);PubMed	3178582	478.2222595214844	281.61760200000003	2856_mapp_batch_00110_sirius_3171	3171
26	1	1	2	2	0.9802951581235355	-1.2429435918164793	0.9999999999999999	60.14346032681412	C4H7NO4	[M + H]+	CKLJMWTZIZZHCS	InChI=1S/C4H7NO4/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H,6,7)(H,8,9)	aspartate	C(C(C(=O)O)N)C(=O)O	-1.77312338	424;5960;83887;450566;450604;4519554;4083066;4124657;5247115;5460294;5460295;5460540;5460541;5460542;10558662;10630526;12049686;12308664;12308668;12308669;12308671;12308673;12308674;12308675;12598255;11083931;10290822;10329332;10351755;11309534;15939608;16212100;16213422;16213451;16213452;16217270;16217560;21725660;23443619;25240784;25241352;25241353;25241375;44367445;51038521;51038522;51038523;46932124;53725855;53725851;53725854;57397078;57608697;58214776;58214777;70701347;71308907;71308911;71308912;71309134;71309148;71309340;71310325;87436032;90476139;91451713;91872969;117064490;119057279;129695553;133188414;131708239;131885152;139060126;139148725	HMDB:(191 6483 62186 62501);PubChem class - food;SuperNatural:(SN00001746 SN00395771 SN00255261 SN00001724);ZINC bio:(ZINC00895032 ZINC00895218);additional;HSDB:(56-84-8);MeSH:(424 5960 83887 5460294 5460541);Plantcyc:(CPD-302 L-ASPARTATE);PubMed;NORMAN:(NS00001096);COCONUT:(CNP0086214 CNP0141839);KNApSAcK:(1342);Natural Products:(UNPD100871 UNPD110883);PubChem:(424 5960 83887 450566 450604 4519554 4083066 4124657 5247115 5460294 5460295 5460540 5460541 5460542 10558662 10630526 12049686 12308664 12308668 12308669 12308671 12308673 12308674 12308675 12598255 11083931 10290822 10329332 10351755 11309534 15939608 16212100 16213422 16213451 16213452 16217270 16217560 21725660 23443619 25240784 25241352 25241353 25241375 44367445 51038521 51038522 51038523 46932124 53725855 53725851 53725854 57397078 57608697 58214776 58214777 70701347 71308907 71308911 71308912 71309134 71309148 71309340 71310325 87436032 90476139 91451713 91872969 117064490 119057279 129695553 133188414 131708239 131885152 139060126 139148725);CHEBI:(29993 22660 17053 35391 29995 17364 29990 29994 29991);PubChem class - bio and metabolites;KEGG:(C00402 C16433 C00049);PubChem class - safety and toxic;YMDB:(896);Training Set;PubChem class - drug;Biocyc:(SMA-0000674 CPD-302 L-ASPARTATE)	255847294	134.04501342773438	37.159425	2798_mapp_batch_00110_sirius_3105	3105
27	1	1	2	2	0.9798279468860389	-40.828518690396244	0.9999999999999999	46.16166078946522	C16H25N3O3	[M + H]+	AZSUJBAOTYNFDE	InChI=1S/C16H25N3O3/c17-8-1-2-9-18-10-3-11-19-16(22)7-5-13-4-6-14(20)15(21)12-13/h4-7,12,18,20-21H,1-3,8-11,17H2,(H,19,22)	null	C1=CC(=C(C=C1C=CC(=O)NCCCNCCCCN)O)O	0.718603015	123702538;132499353	PubChem:(123702538 132499353);PubMed;CHEBI:(138030)	98	308.1974182128906	83.477862	131_mapp_batch_00110_sirius_154	154
28	1	1	2	2	0.9795348289039733	-45.01194755621993	0.9999999999999999	31.60990702490454	C11H11NO6	[M + H]+	JMJWCANHASMNST	InChI=1S/C11H11NO6/c13-8-4-2-1-3-6(8)10(16)12-7(11(17)18)5-9(14)15/h1-4,7,13H,5H2,(H,12,16)(H,14,15)(H,17,18)	Aspartic acid, N-salicyloyl-	C1=CC=C(C(=C1)C(=O)NC(CC(=O)O)C(=O)O)O	0.5	3043783;4520077;81640219	COCONUT:(CNP0303008);HMDB:(39506);Natural Products:(UNPD59387);PubChem:(3043783 4520077 81640219);SuperNatural:(SN00383617);ZINC bio:(ZINC04800918 ZINC04800919);PubChem class - bio and metabolites;PubChem class - safety and toxic	87072778	254.06539916992188	131.89989599999998	349_mapp_batch_00110_sirius_401	401
29	1	1	2	2	0.9793290455903852	-7.201347745623568	0.9999999999999999	65.33142228065707	C10H17NO3	[M + H]+	QIQNNBXHAYSQRY	InChI=1S/C10H17NO3/c1-11-6-3-4-7(11)9(8(12)5-6)10(13)14-2/h6-9,12H,3-5H2,1-2H3	Methyl ecgonine	CN1C2CCC1C(C(C2)O)C(=O)OC	0.441079825	104904;239087;251884;251885;253107;443844;6336661;10560042;10631952;6914691;10878147;9942414;14151191;14151193;14151195;14151200;14151208;10420301;21795738;21795739;25202181;45157624;44385764;46878490;59938006;59938017;70044254;88975883;92161068;90981725;124524635;124524731;122445048;122486221;126968751;130917541;131105236;134856001	HMDB:(6406 62751);SuperNatural:(SN00380795);ZINC bio:(ZINC04654765);additional;MeSH:(104904 46878490);Plantcyc:(CPD-9777);PubMed;NORMAN:(NS00000051);COCONUT:(CNP0082699 CNP0176199);Natural Products:(UNPD23411);PubChem:(104904 239087 251884 251885 253107 443844 6336661 10560042 10631952 6914691 10878147 9942414 14151191 14151193 14151195 14151200 14151208 10420301 21795738 21795739 25202181 45157624 44385764 46878490 59938006 59938017 70044254 88975883 92161068 90981725 124524635 124524731 122445048 122486221 126968751 130917541 131105236 134856001);CHEBI:(59908 31529);PubChem class - bio and metabolites;KEGG:(C12448);Training Set;Biocyc:(CPD-9777)	20900206	200.1280975341797	46.847754	1891_mapp_batch_00110_sirius_2133	2133
30	1	3	2	7	0.9783205385767608	-195.2460982928308	0.08442211055276383	54.31869386239217	C50H75NO14	[M - H2O + H]+	ZKWQQXZUCOBISE	InChI=1S/C50H75NO14/c1-12-26(2)45-29(5)18-19-49(65-45)24-36-21-35(64-49)17-16-28(4)44(27(3)14-13-15-34-25-58-47-43(53)30(6)20-37(48(54)61-36)50(34,47)55)62-41-23-39(57-11)46(32(8)60-41)63-40-22-38(56-10)42(31(7)59-40)51-33(9)52/h13-16,18-20,26-27,29,31-32,35-47,53,55H,12,17,21-25H2,1-11H3,(H,51,52)	Eprinex	CCC(C)C1C(C=CC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)NC(=O)C)OC)OC)C)C	3.79999995	4868768;6221814;6426924;6444397;10260185;16760151;16394582;16416239;44134378;44460401;44460585;51371322;53315107;56841759;70689338;71316383;86289908;92043086;101671021;101679591;124748720;124748721;124748722;124748723;124748724;122364535;124836294;124836295;124836296;124836297;124870696;124870697;129606835;129606838;131664837;131675309;133613144;132226534;139024592;138113457	NORMAN:(NS00000129);COCONUT:(CNP0347834);PubChem:(4868768 6221814 6426924 6444397 10260185 16760151 16394582 16416239 44134378 44460401 44460585 51371322 53315107 56841759 70689338 71316383 86289908 92043086 101671021 101679591 124748720 124748721 124748722 124748723 124748724 122364535 124836294 124836295 124836296 124836297 124870696 124870697 129606835 129606838 131664837 131675309 133613144 132226534 139024592 138113457);SuperNatural:(SN00220714);CHEBI:(82597);additional;MeSH:(56841759);PubChem class - safety and toxic;Training Set;PubMed	71057510	896.5198974609375	513.002124	26_mapp_batch_00110_sirius_33	33
31	1	4	1	1	0.9752637586533309	-2.3778185624699444	0.9979899497487437	55.726137945938234	C19H23NO4	[M + Na]+	MQIXMJWNEKUAOZ	InChI=1S/C19H23NO4/c1-20-14-9-10-15(20)18(19(22)23-2)16(12-14)24-17(21)11-8-13-6-4-3-5-7-13/h3-8,11,14-16,18H,9-10,12H2,1-2H3	Cinnamylcocaine	CN1C2CCC1C(C(C2)OC(=O)C=CC3=CC=CC=C3)C(=O)OC	2.87539124	530433;5281863;5353018;5367712;6440936;12798013;20054874;59919529;123653062	COCONUT:(CNP0298873);KNApSAcK:(2284);Natural Products:(UNPD54698);PubChem:(530433 5281863 5353018 5367712 6440936 12798013 20054874 59919529 123653062);SuperNatural:(SN00328979);CHEBI:(3713);additional;MeSH:(530433 5281863 5353018 6440936);KEGG:(C10852);Training Set;PubMed	3719542	352.15032958984375	243.39207	2553_mapp_batch_00110_sirius_2849	2849
32	1	1	2	2	0.9749571604220919	-13.425480594963775	0.9999999999999999	37.77100374577092	C16H21NO3	[M + H]+	ATKYNAZQGVYHIB	InChI=1S/C16H21NO3/c18-10-15(11-4-2-1-3-5-11)16(19)20-14-8-12-6-7-13(9-14)17-12/h1-5,12-15,17-18H,6-10H2	Norhyoscyamine	C1CC2CC(CC1N2)OC(=O)C(CO)C3=CC=CC=C3	2.20676899	64696;64701;10731100;12442859;12442861;9970624;59838152;118100546	SuperNatural:(SN00284262 SN00226009 SN00156571);ZINC bio:(ZINC02020510 ZINC14823926);additional;MeSH:(64696 64701 12442859);PubMed;COCONUT:(CNP0050678 CNP0307229);KNApSAcK:(2297);Natural Products:(UNPD64576 UNPD74978);PubChem:(64696 64701 10731100 12442859 12442861 9970624 59838152 118100546);CHEBI:(7631);KEGG:(C10862);Training Set	3727734	276.1594543457031	164.19132	1585_mapp_batch_00110_sirius_1799	1799
33	1	4	1	1	0.974682990035202	-2.4468023499690603	0.9994974874371858	56.20107413476161	C19H23NO4	[M + Na]+	MQIXMJWNEKUAOZ	InChI=1S/C19H23NO4/c1-20-14-9-10-15(20)18(19(22)23-2)16(12-14)24-17(21)11-8-13-6-4-3-5-7-13/h3-8,11,14-16,18H,9-10,12H2,1-2H3	Cinnamylcocaine	CN1C2CCC1C(C(C2)OC(=O)C=CC3=CC=CC=C3)C(=O)OC	2.87539124	530433;5281863;5353018;5367712;6440936;12798013;20054874;59919529;123653062	COCONUT:(CNP0298873);KNApSAcK:(2284);Natural Products:(UNPD54698);PubChem:(530433 5281863 5353018 5367712 6440936 12798013 20054874 59919529 123653062);SuperNatural:(SN00328979);CHEBI:(3713);additional;MeSH:(530433 5281863 5353018 6440936);KEGG:(C10852);Training Set;PubMed	3719542	352.1503601074219	237.846858	2962_mapp_batch_00110_sirius_3289	3289
34	1	1	2	2	0.9722731980993604	-2.1637579462005396	0.9999999999999999	37.64299023709602	C19H23NO4	[M + H]+	MQIXMJWNEKUAOZ	InChI=1S/C19H23NO4/c1-20-14-9-10-15(20)18(19(22)23-2)16(12-14)24-17(21)11-8-13-6-4-3-5-7-13/h3-8,11,14-16,18H,9-10,12H2,1-2H3	Cinnamylcocaine	CN1C2CCC1C(C(C2)OC(=O)C=CC3=CC=CC=C3)C(=O)OC	2.87539124	530433;5281863;5353018;5367712;6440936;12798013;20054874;59919529;123653062	COCONUT:(CNP0298873);KNApSAcK:(2284);Natural Products:(UNPD54698);PubChem:(530433 5281863 5353018 5367712 6440936 12798013 20054874 59919529 123653062);SuperNatural:(SN00328979);CHEBI:(3713);additional;MeSH:(530433 5281863 5353018 6440936);KEGG:(C10852);Training Set;PubMed	3719542	330.1696472167969	242.84635799999998	1405_mapp_batch_00110_sirius_1595	1595
35	1	1	2	2	0.9690727418202464	-2.3241422999657684	0.9999999999999999	44.230935046982786	C19H23NO4	[M + H]+	MQIXMJWNEKUAOZ	InChI=1S/C19H23NO4/c1-20-14-9-10-15(20)18(19(22)23-2)16(12-14)24-17(21)11-8-13-6-4-3-5-7-13/h3-8,11,14-16,18H,9-10,12H2,1-2H3	Cinnamylcocaine	CN1C2CCC1C(C(C2)OC(=O)C=CC3=CC=CC=C3)C(=O)OC	2.87539124	530433;5281863;5353018;5367712;6440936;12798013;20054874;59919529;123653062	COCONUT:(CNP0298873);KNApSAcK:(2284);Natural Products:(UNPD54698);PubChem:(530433 5281863 5353018 5367712 6440936 12798013 20054874 59919529 123653062);SuperNatural:(SN00328979);CHEBI:(3713);additional;MeSH:(530433 5281863 5353018 6440936);KEGG:(C10852);Training Set;PubMed	3719542	330.16986083984375	273.596652	2555_mapp_batch_00110_sirius_2852	2852
36	1	2	1	1	0.9663193749849845	-3.444735925891225	0.9984924623115576	52.48178238269297	C19H23NO4	[M + Na]+	MQIXMJWNEKUAOZ	InChI=1S/C19H23NO4/c1-20-14-9-10-15(20)18(19(22)23-2)16(12-14)24-17(21)11-8-13-6-4-3-5-7-13/h3-8,11,14-16,18H,9-10,12H2,1-2H3	Cinnamylcocaine	CN1C2CCC1C(C(C2)OC(=O)C=CC3=CC=CC=C3)C(=O)OC	2.87539124	530433;5281863;5353018;5367712;6440936;12798013;20054874;59919529;123653062	COCONUT:(CNP0298873);KNApSAcK:(2284);Natural Products:(UNPD54698);PubChem:(530433 5281863 5353018 5367712 6440936 12798013 20054874 59919529 123653062);SuperNatural:(SN00328979);CHEBI:(3713);additional;MeSH:(530433 5281863 5353018 6440936);KEGG:(C10852);Training Set;PubMed	3719542	352.1507263183594	231.525186	634_mapp_batch_00110_sirius_731	731
37	1	1	2	2	0.9656830276823637	-2.7232065450471525	0.9999999999999999	38.190519320625356	C19H23NO4	[M + H]+	MQIXMJWNEKUAOZ	InChI=1S/C19H23NO4/c1-20-14-9-10-15(20)18(19(22)23-2)16(12-14)24-17(21)11-8-13-6-4-3-5-7-13/h3-8,11,14-16,18H,9-10,12H2,1-2H3	Cinnamylcocaine	CN1C2CCC1C(C(C2)OC(=O)C=CC3=CC=CC=C3)C(=O)OC	2.87539124	530433;5281863;5353018;5367712;6440936;12798013;20054874;59919529;123653062	COCONUT:(CNP0298873);KNApSAcK:(2284);Natural Products:(UNPD54698);PubChem:(530433 5281863 5353018 5367712 6440936 12798013 20054874 59919529 123653062);SuperNatural:(SN00328979);CHEBI:(3713);additional;MeSH:(530433 5281863 5353018 6440936);KEGG:(C10852);Training Set;PubMed	3719542	330.1697692871094	256.83601200000004	2941_mapp_batch_00110_sirius_3266	3266
38	1	1	2	2	0.9653480215960055	-45.160872872652334	0.9969849246231155	34.029510828130825	C15H15NO5	[M + H]+	XRVIWWMFPXBKLJ	InChI=1S/C15H15NO5/c17-11-3-1-9(7-13(11)19)5-6-16-15(21)10-2-4-12(18)14(20)8-10/h1-4,7-8,17-20H,5-6H2,(H,16,21)	null	C1=CC(=C(C=C1CCNC(=O)C2=CC(=C(C=C2)O)O)O)O	1.70000005	10062685	COCONUT:(CNP0185318);Natural Products:(UNPD46716);PubChem:(10062685)	2129922	290.10223388671875	138.6741	1764_mapp_batch_00110_sirius_1996	1996
39	1	1	2	2	0.9650126770709624	-1.0392793880586457	0.9999999999999999	34.8148936069495	C9H11NO2	[M + H]+	COLNVLDHVKWLRT	InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)	Sabiden	C1=CC=C(C=C1)CC(C(=O)O)N	0.690450609	994;6140;71567;450580;450585;450605;2724448;3823098;5460949;5460950;5460952;5460953;5460957;5460958;10511283;10511284;10702212;6919011;6925665;12132826;12132829;9877477;10012270;9989619;13000972;13000974;13000976;13000978;13000981;13000983;13000986;13000987;13000992;13000995;13000997;13000999;10103511;10154215;11062753;10241165;11819436;10329658;10329702;10352075;10397170;11378724;10442063;20598859;16213431;16213432;16213459;16213565;16217565;16219910;23244601;25240041;25240491;25240783;25240991;25241052;25241066;25241070;25241360;25241565;24773270;53731873;53731875;53731876;53731877;53731878;57397115;56617616;56634323;59373178;66995391;66995546;66995580;66995721;71308946;71309396;87528067;87221210;87471585;88455641;90120010;91590842;102122880;101731663;102152000;102176479;100915787;101868632;102601151;102602169;102602342;117064739;119078553;119078554;119080919;118264378;124202794;129736625;131701211;134501265;131860346;131868860;134866153;138986901	HMDB:(159);PubChem class - food;SuperNatural:(SN00000169 SN00001028);ZINC bio:(ZINC00001927 ZINC00105196);additional;HSDB:(63-91-2);MeSH:(994 6140 6925665);Plantcyc:(CPD-216 PHE B-DMAN-HEX-1:5);PubMed;NORMAN:(NS00002612);COCONUT:(CNP0082854 CNP0082855 CNP0193965);KNApSAcK:(1386);Natural Products:(UNPD39371 UNPD26171);PubChem:(994 6140 71567 450580 450585 450605 2724448 3823098 5460949 5460950 5460952 5460953 5460957 5460958 10511283 10511284 10702212 6919011 6925665 12132826 12132829 9877477 10012270 9989619 13000972 13000974 13000976 13000978 13000981 13000983 13000986 13000987 13000992 13000995 13000997 13000999 10103511 10154215 11062753 10241165 11819436 10329658 10329702 10352075 10397170 11378724 10442063 20598859 16213431 16213432 16213459 16213565 16217565 16219910 23244601 25240041 25240491 25240783 25240991 25241052 25241066 25241070 25241360 25241565 24773270 53731873 53731875 53731876 53731877 53731878 57397115 56617616 56634323 59373178 66995391 66995546 66995580 66995721 71308946 71309396 87528067 87221210 87471585 88455641 90120010 91590842 102122880 101731663 102152000 102176479 100915787 101868632 102601151 102602169 102602342 117064739 119078553 119078554 119080919 118264378 124202794 129736625 131701211 134501265 131860346 131868860 134866153 138986901);CHEBI:(76052 17295 57981 32494 58095 32505 32487 32504 16998 32495 32486 28044);PubChem class - bio and metabolites;KEGG:(C00079 C02265 C02057);PubChem class - safety and toxic;YMDB:(304 995);Training Set;PubChem class - drug;Biocyc:(CPD-216 PHE SMA-0000294 SMA-0000352)	255847294	166.08637237548828	100.60768200000001	2665_mapp_batch_00110_sirius_2968	2968
40	1	1	2	2	0.9645411002588966	-79.56308094754597	0.9999999999999999	51.3833552216516	C15H27NO4	[M + H]+	BWQSLRZZOVFVHJ	InChI=1S/C15H27NO4/c1-10(2)15(19,11(3)17)14(18)20-9-12-6-8-16-7-4-5-13(12)16/h10-13,17,19H,4-9H2,1-3H3	Lindelofine	CC(C)C(C(C)O)(C(=O)OCC1CCN2C1CCC2)O	1.39999998	26477;155153;155154;158080;158081;158085;164622;1742252;1742253;1269253;3032961;3454277;7565610;7061082;6328271;6453144;6732852;6926390;6926391;11859360;11869575;11869576;11908392;11908393;20106058;23847866;137955443	COCONUT:(CNP0034716 CNP0224929);KNApSAcK:(26202);Natural Products:(UNPD45151 UNPD102944 UNPD108863 UNPD148008 UNPD221541 UNPD15557 UNPD141023 UNPD25936 UNPD191576 UNPD48666 UNPD39273 UNPD81148);PubChem:(26477 155153 155154 158080 158081 158085 164622 1742252 1742253 1269253 3032961 3454277 7565610 7061082 6328271 6453144 6732852 6926390 6926391 11859360 11869575 11869576 11908392 11908393 20106058 23847866 137955443);SuperNatural:(SN00313850 SN00246488 SN00101461 SN00242188 SN00270855 SN00373516 SN00389229 SN00380745 SN00369207 SN00389703 SN00259006 SN00360876);ZINC bio:(ZINC38545490);PubChem class - safety and toxic;PubMed;KEGG Mine	8660230226	286.20127868652344	226.780416	590_mapp_batch_00110_sirius_682	682
41	1	1	2	2	0.9643114210854081	-1.1848261759161718	0.9999999999999999	49.270902442987136	C16H19NO4	[M + H]+	GVGYEFKIHJTNQZ	InChI=1S/C16H19NO4/c1-17-11-7-8-12(17)14(15(18)19)13(9-11)21-16(20)10-5-3-2-4-6-10/h2-6,11-14H,7-9H2,1H3,(H,18,19)	benzoylecgonine	CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)O	1.97026122	2340;251912;442997;448223;449827;6432511;6541386;12787957;12787958;16217587;16219052;24916772;44278871;44345245;50935484;53859191;66667970;70856764;71308514;76973605;117064989;118245142;129318252;133587672;136212953	HMDB:(41836);SuperNatural:(SN00259744);ZINC bio:(ZINC00900444 ZINC02572652);additional;MeSH:(2340 251912 442997 448223 6432511);PubMed;NORMAN:(NS00000407);COCONUT:(CNP0257967);KNApSAcK:(2280);Natural Products:(UNPD50317);PubChem:(2340 251912 442997 448223 449827 6432511 6541386 12787957 12787958 16217587 16219052 24916772 44278871 44345245 50935484 53859191 66667970 70856764 71308514 76973605 117064989 118245142 129318252 133587672 136212953);CHEBI:(41001);PubChem class - bio and metabolites;KEGG:(C10847);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-14389)	87878014	290.1385803222656	171.592302	2063_mapp_batch_00110_sirius_2316	2316
42	1	1	2	2	0.964289996185802	-1.1840629984084223	0.9999999999999999	57.178630002664	C16H19NO4	[M + H]+	GVGYEFKIHJTNQZ	InChI=1S/C16H19NO4/c1-17-11-7-8-12(17)14(15(18)19)13(9-11)21-16(20)10-5-3-2-4-6-10/h2-6,11-14H,7-9H2,1H3,(H,18,19)	benzoylecgonine	CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)O	1.97026122	2340;251912;442997;448223;449827;6432511;6541386;12787957;12787958;16217587;16219052;24916772;44278871;44345245;50935484;53859191;66667970;70856764;71308514;76973605;117064989;118245142;129318252;133587672;136212953	HMDB:(41836);SuperNatural:(SN00259744);ZINC bio:(ZINC00900444 ZINC02572652);additional;MeSH:(2340 251912 442997 448223 6432511);PubMed;NORMAN:(NS00000407);COCONUT:(CNP0257967);KNApSAcK:(2280);Natural Products:(UNPD50317);PubChem:(2340 251912 442997 448223 449827 6432511 6541386 12787957 12787958 16217587 16219052 24916772 44278871 44345245 50935484 53859191 66667970 70856764 71308514 76973605 117064989 118245142 129318252 133587672 136212953);CHEBI:(41001);PubChem class - bio and metabolites;KEGG:(C10847);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-14389)	87878014	290.1384582519531	171.592302	2183_mapp_batch_00110_sirius_2444	2444
