row ID,row m/z,row retention time,202404241651_EB_dbgi_003163_01_01.mzML Peak area,202404241651_EB_dbgi_003169_01_02.mzML Peak area,202404241651_EB_dbgi_003173_01_01.mzML Peak area,202404241651_EB_dbgi_003186_01_01.mzML Peak area,202404241651_EB_dbgi_003190_01_01.mzML Peak area,202404241651_EB_dbgi_003194_02_01.mzML Peak area,202404241651_EB_dbgi_003200_01_01.mzML Peak area,202404241651_EB_dbgi_003206_01_01.mzML Peak area,202404241651_EB_dbgi_003210_02_01.mzML Peak area,202404241651_EB_dbgi_mapp_QC_01.mzML Peak area,202404241651_EB_dbgi_mapp_QC_02.mzML Peak area,202404241651_EB_dbgi_mapp_QC_03.mzML Peak area,202404241651_EB_dbgi_mapp_QC_04.mzML Peak area,202404241651_EB_dbgi_mapp_QC_05.mzML Peak area,202404241651_EB_dbgi_mapp_QC_06.mzML Peak area,202404241651_EB_dbgi_mapp_blk_01.mzML Peak area,202404241651_EB_dbgi_mapp_blk_02.mzML Peak area,202404241651_EB_dbgi_mapp_blk_post01.mzML Peak area,202404241651_EB_dbgi_mapp_blk_post02.mzML Peak area,202404241651_EB_dbgi_mapp_blk_post03.mzML Peak area,202404241651_EB_dbgi_mapp_blk_pre01.mzML Peak area,202404241651_EB_dbgi_mapp_blk_pre02.mzML Peak area,202404241651_EB_dbgi_mapp_blk_pre03.mzML Peak area,
57,308.09097145928274,0.8105632118749999,4.720146974559347E7,2.437927073680981E7,4769318.385743501,4.0659307118249774E7,1.487967466278448E7,2.2561905098792065E7,2.8037944190721802E7,2.194254291955886E7,2.3422006322265655E7,2.826319262333605E7,2.727132705694175E7,2.6706340224132523E7,2.503421864782507E7,2.721382379352302E7,2.6051364556955673E7,0,0,0,0,0,0,0,480.2138444061039,
58,147.07632935420656,0.6209448134782608,3.748619434844593E7,4393565.495187268,1377150.7860315829,5804565.767645348,3335809.4154802486,2849794.239325006,1.1180768508644717E7,1.3846915544785205E7,7135284.112093948,1.0918657407615848E7,1.0539178256909119E7,1.0485533920230495E7,1.0329337698954914E7,1.0501670892357338E7,1.0334091959985813E7,491.4583417972069,5869.121165297672,10966.263183904253,6886.206144593303,18573.19721712,5395.088260745511,8330.163796039637,13694.721782238268,
59,797.51690541143,11.256231956521738,3.156172966126146E7,3.2062653752836984E7,2.4238085603129327E7,2.226869788755072E7,2.434594754582317E7,3.21961765882384E7,2.9160546268222596E7,3.093471808843142E7,3.528003334398994E7,3.332549903276477E7,3.3373549658141904E7,3.206376850709623E7,2.6543803658684153E7,3.0502870003523305E7,3.004541666552073E7,210494.4141457644,522237.5260831771,3086426.471521262,2917057.2659432404,2764621.0406429833,5908444.409650136,2595302.837093894,3765980.4808401903,
60,372.1655969585072,2.378577009090909,1.6017595585498616E7,9223278.3217996,6.81392848512947E7,1.9711257455229223E7,2.949423017308781E7,7977380.087341763,2067493.5669756257,2738516.256145651,1.1087390684977932E7,3.2652475280670643E7,3.226986706210034E7,3.131118645912963E7,3.2198289518451873E7,3.2539633335976712E7,3.172857768359205E7,695.336731933602,0,1107.566165654277,2462.965491122291,1930.1208484855867,611.1091746972696,1810.0805565022433,1328.8026947014212,
61,600.2072040542723,5.1362572,9699915.040714646,11027.120940389668,1560.4582736023133,1.2724808567231264E7,4243600.893395596,6526.075951940901,638.8499926757265,4315.877910818882,0,3552546.2509581563,3459569.2629112243,3438216.4307537493,3202991.953683138,3861433.7657076414,3322094.097587271,0,0,3057.612377290363,1017.6623140257693,0,0,0,0,
62,504.51398332453095,11.477966380952378,3.314904996358876E7,3.9231182850178696E7,2.5754336917406112E7,2.079054646387966E7,2.5966732287297808E7,2.8182528039532486E7,2.75741484350789E7,3.0076318887702275E7,2.79926947114224E7,0,3.201990120214068E7,3.121321646036902E7,1.6964327292484567E7,2.948851946721237E7,3.2082215560850583E7,1948.4051952978252,0,2.350655880165193E7,30567.727093302274,13244.294528071117,1702.435126523355,59967.153470976744,2023.2038331299068,
63,393.2782743184253,8.545665363636363,1.0823386672485998E7,6016239.852367465,9568487.82031811,7269794.018032716,6357856.91860752,5839688.99103669,6200252.988404262,6681520.723144172,3263428.004052392,7792549.613192072,7818993.566006477,7877738.683060545,7844230.690386714,8254182.616249343,8656927.434293928,568.4269887158446,0,21523.94549867663,13960.673152779678,6576.750092294851,196365.08478533212,3264.537521366961,4172.81842056354,
64,563.5517109623662,9.366421655555556,1.198813354924522E7,9553648.988500217,1.1207130689260788E7,7805024.933109927,9143262.692048581,9482834.419486905,8816340.936542975,9218165.602770397,9850480.201908557,9739656.017151818,1.0954856065409904E7,1.0655672060242066E7,8681819.059632607,1.1120023291302992E7,1.0448767529554667E7,94450.84573625629,75419.33918027271,0,0,0,19937.575067188147,0,0,
65,439.3566640379568,9.02890371904762,1.0884387180841148E7,9314372.556993632,5500886.237938359,3231334.211710449,4827332.226456353,173694.9705150569,623630.8621204979,178943.07361938513,728996.4347419699,4532212.024974068,4238068.441533902,4159910.3038960467,2977247.1638227096,3502219.389723862,3209899.451325586,0,465.3003590431274,1012.4257653808713,0,955.6802413103189,4626.503362980535,1629.661177935199,612.1369198710036,
66,287.05469701560696,3.6344784736842106,9793311.737858783,4878807.333484432,13029.811178958973,816174.3971430686,9493189.602880027,71454.62196737097,70409.25968245903,163128.9056420661,7.326953472858863E7,1.497560949838299E7,1.5106601318687025E7,1.652654935060232E7,1.901549216103731E7,1.6767986871899832E7,1.7269286385433473E7,0,393.1208695001288,10580.338076413289,2027.7008832099527,2563.562814459227,0,0,0,
67,487.21403862929145,3.3797262352941173,1.5755106414769707E7,1420671.9458180282,212190.92961035867,3804120.594958339,1470285.6829986505,1620892.261264215,5771232.480589703,3354202.3758570827,978931.4654187666,5487265.763532929,7038125.598863651,7217293.765930817,6729561.301909189,7021711.621675383,7007827.734932433,0,0,518.8158409808318,0,0,0,0,988.6488050536998,
68,194.07108490158373,0.5367978118181819,1.9735757274471495E7,3050094.3404210713,1.2013873602660256E7,6002965.6328967735,1.099927586466056E7,4046.6629409658726,2425.3940809349106,3406.1684414269066,410907.2936681888,4622944.321668901,4549160.627526346,4349316.8289809935,4863910.544836726,5034675.0702709565,5052935.6046982305,1072.4903917954066,2373.045497267791,1691.5603895428676,3022.012377272782,2046.3264903044715,0,966.7586775878901,971.3160739932821,
69,954.6146403989931,10.842930695652173,1.9069023737881333E7,2.0393230195218686E7,1.4701980186496215E7,1.2059462253122231E7,1.2836787653508082E7,2.122725976219647E7,1.9507363323556155E7,1.978164002248035E7,2.2072088200457368E7,2.0256343757609587E7,1.8338467486322872E7,1.90206697728187E7,1.233510010390217E7,1.953267841411241E7,1.7567055264631618E7,906.0411687159105,12710.888655658959,250902.0209334373,173286.5643730702,111323.6646152931,495784.34192455205,153550.10654161975,108498.90049104569,
70,629.2735448403141,10.338235478260872,2.2211382236877803E7,2.6274966317900747E7,1.8553617272788778E7,2.038604913867711E7,1.7305614279517084E7,1.3556706009114087E7,1.3550576985765077E7,1.4204769969465258E7,1.3525145030015327E7,7212316.127782694,6200152.425427206,1.3573648153076215E7,1.8120760180862E7,8153163.3598347595,1.8274210408239607E7,67434.49901000998,45984.38819455105,2121763.7278890815,1235526.5505529055,461011.13363045023,152714.25221794838,276227.8399425532,111254.70715435494,
71,277.0964640450941,3.6558841416666663,1.3736427496386763E7,3384.959632201114,0,1.5513178403342271E7,1.2358269060483206E7,2774.1424386269473,0,0,0,8414500.86187279,7947723.5757430745,7631675.80017149,8132550.527641734,9158377.41149336,7939620.709540306,0,0,0,478.6781181840737,0,0,0,0,
72,291.0863184343601,2.5822386130434785,6861847.158648135,9255054.61992726,1.235096241757163E8,2495517.7069597966,7.054952383702156E7,1093801.0715129375,27566.315279132978,1724651.033930048,9.528448710148373E7,4.062984438602282E7,3.60977291092818E7,4.043204752660284E7,3.4570805812561005E7,4.005291591600342E7,4.392494179469983E7,929.7210655154943,4421.41007263047,25128.708662704154,15133.119314459474,7355.725207099336,6435.975550400421,7175.252342312275,4405.544792433143,
73,280.2633306367246,8.8106223,9865729.048072077,6873699.368815393,9370085.518882401,7075496.582726486,7533348.899088908,7462248.849043045,6.985928291114086E7,7699105.2213072805,7949923.142886551,9343153.024392683,7.359462974337049E7,8257045.463413874,6.648168105109035E7,7674136.213141511,8302724.791172455,1067314.0466135836,544987.9805931584,75446.89845474905,73212.5802983239,45119.743888648,302739.86934187124,27603.627882156274,9036.930394260253,
74,600.4169071010568,8.925499617391303,1.190389701986467E7,1.0433723815899562E7,1.7081332704010334E7,1.1212816426289015E7,7923520.952779685,1.3251613682182845E7,1.5859107453704625E7,1.5936343303155731E7,1.2095668750446629E7,1.3829598728557322E7,1.3123454676429337E7,1.324521731419434E7,1.2529128564368295E7,1.2922978231689652E7,1.2446544933746826E7,790.9523399266857,7930.652044533818,107991.863678545,73124.87596428217,62367.065170440575,316408.6890544464,49732.671900318084,53003.56255435945,
75,605.1627534771021,5.188971849999999,9676804.094513616,72793.825775744,18197.93489224795,1.2129577585816782E7,5210574.885146324,49274.044633866666,18572.505506818517,36201.42643520509,2532.83921618778,4044100.6410407117,4427227.537050461,4235966.4499226855,3894823.0865012743,4192438.5915701943,4070190.4966172045,0,0,16576.762003969194,4023.1675797655103,2335.4836444957664,0,0,0,
76,251.06098895602756,0.5669486725,1.2069347670513296E7,3611511.086697709,7064022.715417318,6154677.514882638,6647392.751331498,0,0,0,1293942.9344352481,6436144.762444167,5898033.968827408,5845978.607825791,6052140.32291927,5870740.45901694,6203084.698348532,0,0,0,972.1090021930667,0,1121.084996892191,1159.3468974978591,832.5467437500752,
77,931.5384341450952,10.414417666666665,1.0592619544693064E7,1056900.5882104007,1683403.2971022727,5239836.274719087,5836457.622009353,5472257.823354814,4168908.91276306,6421676.053716439,1568166.195638321,6110315.36467215,6032100.369195212,6031243.123885344,697173.9813750624,6006220.915970938,504482.1572231181,0,0,15700.412377104614,6703.67150570808,1497.8820979688599,0,0,0,
78,613.4825551603645,11.247107086956522,1.5920293854576195E7,1.4441522924724799E7,1.0207928222078651E7,8560262.149312316,9844391.753071198,1.5796001800178329E7,1.370472422467623E7,1.4892865264666984E7,1.5524429288435288E7,1.3645002532446526E7,1.399224527096468E7,1.3969817622021569E7,1.0517820046091784E7,1.3411814809986278E7,1.3918671300528036E7,3420.176690105265,8861.204374892832,175713.76416738107,170996.95072335133,128725.28412152716,432073.8553262782,115289.5553395312,175109.3610383746,
79,758.5693852863538,10.45342208695652,3.3001010877119772E7,4.6033304145101316E7,2.6734524624858767E7,1.5164000670331914E7,2.3808953184866365E7,2.9105147320162658E7,2.241115638196876E7,2.8166519607528742E7,2577694.48700992,2474.9802331638266,2.771633827789878E7,2.940320195804259E7,3.409308989013345E7,2.5405248583113793E7,5694726.761752548,4678.980389223336,2148.146887324234,2.8949652381487574E7,369814.32262593595,78404.54167582004,87971.52536329074,505635.80966484325,23211.395513906515,
80,391.2843017578125,10.615804086956523,7340641.9932645,3059824.094697545,9795498.062343407,7611287.612098564,8979703.144691171,4986331.779529958,5285638.880349661,9931883.845250992,4032324.5201260806,8382205.990444893,9673193.040092114,8339018.626545686,7718043.645916097,7290376.690157122,7933524.205522518,1356221.2261462398,1500806.4210745255,1844836.843193821,1858993.851855852,1837064.1475162483,4.5037346259599425E7,2649283.316551895,2746128.8831847487,
81,387.1335848595734,0.5797229815384615,1.2816699821776671E7,2286714.4526647446,5633393.226210797,3915322.955239586,6889423.005520808,0,0,0,319910.5087326694,3921617.492321491,3571629.3040589974,3402636.561201751,3592284.152063259,3347781.1795524997,3563491.172300039,0,0,0,0,478.23211750825203,0,0,0,
82,654.332489599757,9.358426260869564,5484507.161777901,1721224.9954682859,1716282.363600413,951776.3087512034,468758.6607699396,1531251.386409761,611567.8792888452,718148.4319156773,759391.3505238134,1654146.6971000049,1653367.60044987,1534671.9973109816,1429161.4625175598,1675447.1924523832,1657605.9042453938,395524.7024861694,432022.85968039173,28598.695619567294,26091.57964354314,22243.540282369646,18798.38431389808,30091.634605757186,28524.527167025313,
83,268.26316822439,8.949225404347827,9659414.67075011,6963845.686412155,8976921.147226673,5795719.667839057,7018822.846526119,7093657.644202933,7064535.522927882,6669565.480703211,7261069.970612648,7250091.249001485,8683341.894167522,8419171.697904734,7110224.078181554,7625917.932860157,8064792.339735787,972.0427909818852,1316.172354001474,7099.476492334137,4356.7656741261,780.0365187583861,26945.926822370267,751.404099382283,1422.0058453301035,
84,585.4285485066263,10.231604380952382,7244408.520749039,6036494.09351208,1.7212590434611555E7,5677117.294467218,3288683.246872004,1.6260434506078038E7,8110538.098739917,5980049.773453662,1.495857535852267E7,5246384.628668917,6156732.869613151,1.4556754299616307E7,7495300.729424997,1.3772147999784846E7,5367123.974521493,0,0,20441.730250136334,21251.37331157181,4666.872681884821,12375.707109726836,1067.6143545410505,2974.9090089550546,
85,643.251445296972,9.4806923,1.6173763513606193E7,1.2132005326149158E7,1.0062275780029332E7,1.2014383244887847E7,1.1549273680238634E7,3338092.608386789,1.3298681266972048E7,4561422.138310665,2461435.600995881,1.0176672993872043E7,1.2417279694169192E7,1.1798344898943014E7,1.081597611679259E7,1.163222196094892E7,1.0790873650025051E7,23538.913074864817,5214.4136309022815,279593.854673092,43798.60309801086,103890.1915484245,98674.34484972165,34343.9029895653,30444.395939642898,
86,226.1800606769064,4.8534581,5885032.593756377,8024232.080009148,7440399.479011858,1.1596774274393732E7,1.2552260728719043E7,4679565.938295221,8718319.758932626,9600761.132214135,5996543.966142707,1.4013531576414531E7,1.4076228878404729E7,1.3801237103708401E7,1.2781533355206084E7,1.3036209535651138E7,1.3031590417301435E7,175222.32779252887,158504.77601084267,250415.23634445545,239760.0190351132,230829.66127121163,888026.4211046137,268580.72938794247,279169.0878280234,
87,764.5309542507595,10.842605608695651,9621339.330950407,615682.9883634917,442462.4831374712,4564299.947272395,5301568.624175976,4235282.8913442865,3840866.9849363104,3527244.8979618796,1284518.1266407457,5074345.670289396,4215686.779466375,3990166.2722878633,2564506.107040525,4682419.677847658,4216760.742460398,1175.0451870117327,3165.4869781052685,55595.61644323344,26183.62244167988,21663.93489749966,59333.89330400428,5706.404865585505,25412.08432379923,
88,195.0652209466883,2.5803361826086957,6976887.427967539,8186133.993518908,2359374.6186574562,6099188.039504493,6158808.155439593,853434.6652244603,360434.1691537909,111571.55440368151,2665842.180316747,4372765.204763346,3892630.665729677,4023048.6615439965,3771365.245337773,4531774.167490641,4143511.610516154,2218.934108328735,15198.4948450412,26592.87566723209,17746.543490549502,19109.41552789233,12684.363749399481,20240.216981676123,17841.427050440885,
89,343.12341154870705,0.6336996095454546,3.0467948496304385E7,2.703291204611491E7,2.044856280765051E7,2.2853774144981198E7,1.7275799257850386E7,6.143783117538217E7,5.329858268562188E7,4.3151423201863974E7,2.024534264623767E7,3.586435768408635E7,3.2905995304624937E7,3.377628911806753E7,3.1912502425273903E7,3.2839998968742847E7,3.617375014960771E7,0,56565.265036748824,219225.64253786337,169473.3190645698,152315.36963786496,70958.57920047129,125995.21319967085,111712.16902676792,
90,411.19908056585626,2.6976468227272727,6021978.853143857,1267670.1986389188,6925982.447956493,1120147.6124515694,7272610.25401302,2198285.593070307,162135.80379966134,4365920.220257348,2298827.284774816,4705861.522395754,4261290.499607617,4462241.099886417,2423541.085609533,4504407.289952251,4479208.93287101,0,1551.1987175485722,13928.45387061788,25643.579775964754,26583.50909629356,9185.840965129539,22324.29079627392,28772.428885672518,
91,551.1028322644762,3.244441681818182,5845202.707670948,34405.03410283902,306570.24566847587,1.1725967907633232E7,1.4115747097267717E7,4.881466964766707E7,95827.66174773555,1017983.2206533412,42255.72945701861,9753028.403109627,9115344.810921049,9302071.00290496,9175956.151836919,9896111.92909643,9430171.611992694,0,472.60648407018755,16101.052698903817,4127.0550465827455,3944.559051648875,5051.738884885992,1925.6408023389163,786.9388461218497,
92,337.08939742400867,2.8650342352941176,6840017.154402313,2844363.1846455033,423124.7052046302,4868605.678174185,298939.016596764,358882.5416853503,198432.30886620592,262737.5275472933,2993715.1614074195,2491076.963714801,2565324.9944264307,2464411.13978985,2348232.6352323852,2498385.121904074,2356220.930062419,0,0,584.7548738818248,0,336.3577436865256,0,0,0,
93,198.0971968690088,0.6249361760869566,3.524953413428029E7,1.986341613234622E7,4.94921584683727E7,1.851853085046182E7,2.4031531261431053E7,3.4589838492113896E7,4.315493498061567E7,2.010972931739875E7,1.4404962375026926E7,3.1122808101303082E7,3.0716262492794145E7,3.007532952380904E7,2.999480295148869E7,2.928682929229339E7,3.0020632492211234E7,2667.435042521928,79373.39158620701,988281.1249308784,912909.9887899443,854101.6822181146,1343824.6880295472,1279260.3385715394,1206680.124319208,
94,490.1766997094248,0.6276072088235294,1.8216306744311284E7,9118674.94896892,8304948.40127857,8957011.437678445,3532511.946112931,1.0703343012878383E7,2.0994709066275757E7,1.2587901597522616E7,9520288.060196074,1.3355110987858638E7,1.1734295893269671E7,1.1716044347340405E7,1.112953971961012E7,1.222945321410807E7,1.2844357064038794E7,0,0,593.384111825026,0,491.2811956321991,0,0,0,
95,582.5935390306556,10.725022782608699,2.2700353135298584E7,2.5065970336544693E7,2.3220873291161295E7,2.6520049945272613E7,2.4798952690421827E7,2.694233948567736E7,2.549510358542101E7,2.4099376371802617E7,2.85367012770187E7,2.4086707718443546E7,2.1313509460612703E7,2.1484158889418203E7,1.949040515713054E7,2.286872466129195E7,2.3164077054777913E7,3.881868438790832E7,4.171760954698967E7,3.740953547122082E7,4.135148406769756E7,4.145470228739624E7,1.5964139612184366E7,1.657349348241144E8,4.527836957757218E7,
96,280.2631173730337,7.303322965217389,1.2374846460608263E7,1.4418494850008113E7,1.0452149751376659E7,1.100255051596985E7,8827464.67196053,9659318.051643578,1.277238724054187E7,8388361.855033887,8634593.291265223,1.1227134916080577E7,1.0974231821234806E7,1.1363714874535263E7,1.0618006691220116E7,1.1521660124097832E7,1.1327749069063678E7,146157.16214630898,123099.84698216499,7336.654570060512,13681.524749912018,6282.28408818097,573092.9251599028,2057.5422870666803,2283.3448880562705,
97,780.5528524554843,11.40610880952381,3.3491590052465778E7,2.5325757645177107E7,1691887.97036158,2.637299255089356E7,8112286.585097358,1.5291460766226975E7,3.501814310977142E7,1.9570950485391524E7,1.7855072644591108E7,2.867468304656811E7,2.428227799314422E7,2.3522364639183756E7,2.1367221058515027E7,2.320464651048145E7,2.1550168125767615E7,631.0959391735889,0,48861.58939391539,4663.732748400869,2234.7423975585943,1308.770446816462,819.7288223949608,0,
98,799.5322157852187,11.605384826086958,7712937.888636037,7146454.032937748,6935811.500059493,4722828.570414331,3906562.8654956156,7004798.190041088,8746787.642604249,8772843.28397021,5189915.136724944,7754580.344408727,7734111.432519335,6825834.000612676,6243952.695212065,7345790.54183814,7642354.235760942,27162.99086340844,79590.59083479505,382374.1226116439,470113.2463256734,447991.8059991233,1019460.5403881354,664169.1878046162,786957.6306558325,
