"sirius_smiles"	"sirius_sirius_confidenceRank"	"sirius_structurePerIdRank"	"sirius_formulaRank"	"sirius_#adducts"	"sirius_#predictedFPs"	"sirius_ConfidenceScore"	"sirius_CSI:FingerIDScore"	"sirius_ZodiacScore"	"sirius_SiriusScore"	"sirius_molecularFormula"	"sirius_adduct"	"sirius_InChIkey2D"	"sirius_InChI"	"sirius_name"	"sirius_xlogp"	"sirius_pubchemids"	"sirius_links"	"sirius_dbflags"	"sirius_ionMass"	"sirius_retentionTimeInSeconds"	"sirius_id"	"sirius_featureId"	"sirius_chebiid"	"sirius_chebiasciiname"	"sirius_searchscore"	"sirius_entitystar"	"feature_id"
"C(C(C(C(C(C=O)N)O)O)O)O"	1248	1	1	1	2	"0.28503047216565525"	-31.9211609990964	"0.9999999999999999"	65.3134208783403	"C6H13NO5"	"[M + H]+"	"FZHXIRIBWMQPQF"	"InChI=1S/C6H13NO5/c7-3(1-8)5(11)6(12)4(10)2-9/h1,3-6,9-12H,2,7H2"	"Manosamine"	-3.70000005	"91432;123961;318324;3034366;2794221;7015184;12171862;12171863;12172026;12172028;11593537;11687003;13726042;13726047;18594456;22806411;25167563;25167564;25167565;25788878;40484560;56845152;71774568;71306817;86306218;87228962;87356249;87881299;92148083;90477476;89860273;101915849;101915850;102601826;102602064;112756123;123736078;123883487;129629242;129643519;129716922;129736001;131632285;129774390;131854201;134692714;131977457"	"SuperNatural:(SN00156660 SN00227959);ZINC bio:(ZINC01995163 ZINC02508224 ZINC02556395 ZINC03650207 ZINC04353079 ZINC04353080 ZINC04353081 ZINC13507626);additional;MeSH:(123961 318324 2794221);PubMed;NORMAN:(NS00002826);COCONUT:(CNP0023247 CNP0148872);Natural Products:(UNPD43064);PubChem:(91432 123961 318324 3034366 2794221 7015184 12171862 12171863 12172026 12172028 11593537 11687003 13726042 13726047 18594456 22806411 25167563 25167564 25167565 25788878 40484560 56845152 71774568 71306817 86306218 87228962 87356249 87881299 92148083 90477476 89860273 101915849 101915850 102601826 102602064 112756123 123736078 123883487 129629242 129643519 129716922 129736001 131632285 129774390 131854201 134692714 131977457);YMDB Mine;CHEBI:(60313 28328 27503 20993);Training Set;KEGG Mine"	42953662566	180.086364746094	114.311382	"3081_mapp_batch_00109_sirius_3321"	3321	NA	NA	NA	NA	3321
"C(C(C(C(CO)O)O)O)NC1=C(C(=O)NC(=O)N1)[N+](=O)[O-]"	1273	1	1	1	2	"0.28106398427584073"	-307.379368607248	"0.9999999999999999"	69.003115002751	"C9H14N4O8"	"[M + H]+"	"KSKGHNZSCSCHEQ"	"InChI=1S/C9H14N4O8/c14-2-4(16)6(17)3(15)1-10-7-5(13(20)21)8(18)12-9(19)11-7/h3-4,6,14-17H,1-2H2,(H3,10,11,12,18,19)"	"5-nitro-6-(2,3,4,5-tetrahydroxypentylamino)-1H-pyrimidine-2,4-dione"	-2.70000005	"446835;4635683;22788576;46936907"	"COCONUT:(CNP0295551);PubChem:(446835 4635683 22788576 46936907);PubMed;PubChem class - bio and metabolites"	18874434	307.087692260742	77.441622	"3599_mapp_batch_00109_sirius_3914"	3914	NA	NA	NA	NA	3914
"C(C(C(C(CO)O)O)O)NC1=C(C(=O)NC(=O)N1)[N+](=O)[O-]"	412	1	1	1	2	"0.555723817385509"	-291.020764021112	"0.9999999999999999"	81.4270372178768	"C9H14N4O8"	"[M + H]+"	"KSKGHNZSCSCHEQ"	"InChI=1S/C9H14N4O8/c14-2-4(16)6(17)3(15)1-10-7-5(13(20)21)8(18)12-9(19)11-7/h3-4,6,14-17H,1-2H2,(H3,10,11,12,18,19)"	"5-nitro-6-(2,3,4,5-tetrahydroxypentylamino)-1H-pyrimidine-2,4-dione"	-2.70000005	"446835;4635683;22788576;46936907"	"COCONUT:(CNP0295551);PubChem:(446835 4635683 22788576 46936907);PubMed;PubChem class - bio and metabolites"	18874434	307.087707519531	58.3135008	"4016_mapp_batch_00109_sirius_4380"	4380	NA	NA	NA	NA	4380
"C(C(C(C(CO)O)O)O)NC1=C(C(=O)NC(=O)N1)[N+](=O)[O-]"	323	1	1	1	3	"0.6215772814520188"	-235.900996720111	"0.9341708542713569"	156.622000101008	"C9H14N4O8"	"[M + H]+"	"KSKGHNZSCSCHEQ"	"InChI=1S/C9H14N4O8/c14-2-4(16)6(17)3(15)1-10-7-5(13(20)21)8(18)12-9(19)11-7/h3-4,6,14-17H,1-2H2,(H3,10,11,12,18,19)"	"5-nitro-6-(2,3,4,5-tetrahydroxypentylamino)-1H-pyrimidine-2,4-dione"	-2.70000005	"446835;4635683;22788576;46936907"	"COCONUT:(CNP0295551);PubChem:(446835 4635683 22788576 46936907);PubMed;PubChem class - bio and metabolites"	18874434	307.087463378906	54.979899	"1411_mapp_batch_00109_sirius_1503"	1503	NA	NA	NA	NA	1503
"C(C(C(F)F)(F)F)OS(=O)(=O)C(F)(F)F"	2660	1	1	1	1	"0.09929315233437878"	-173.776946423997	"0.9999999999999999"	21.2817429476935	"C4H3F7O3S"	"[M + Na]+"	"OSWSZHMBICDPQH"	"InChI=1S/C4H3F7O3S/c5-2(6)3(7,8)1-14-15(12,13)4(9,10)11/h2H,1H2"	"1H,1H,3H-Tetrafluoropropyl triflate"	2.4000001	"3792475"	"NORMAN:(NS00018723);PubChem class - safety and toxic;PubChem:(3792475)"	67371010	286.958190917969	29.5808904	"2430_mapp_batch_00109_sirius_2616"	2616	NA	NA	NA	NA	2616
"C(C(C=O)O)C(C(CO)O)O"	2885	1	1	2	2	"0.07438210881083024"	-41.8691924858042	"0.9999999999999999"	23.3691460263069	"C6H12O5"	"[M - H2O + H]+"	"KDSPLKNONIUZSZ"	"InChI=1S/C6H12O5/c7-2-4(9)1-5(10)6(11)3-8/h2,4-6,8-11H,1,3H2"	"Glucose, 3-deoxy-"	-2.5	"151016;4377708;13159192;13159193;13159194;45109770;51404070;87814510;97050023"	"MeSH:(151016 4377708 13159193 13159194);PubChem:(151016 4377708 13159192 13159193 13159194 45109770 51404070 87814510 97050023);PubMed;Biocyc:(CPD-8882)"	2118	147.065017700195	38.7423192	"1417_mapp_batch_00109_sirius_1509"	1509	NA	NA	NA	NA	1509
"C(C(C1C(=C(C(=O)O1)O)O)O)O"	534	1	1	2	2	"0.5019928396167556"	-17.7787902297955	"0.9999999999999999"	66.110106193992	"C6H8O6"	"[M + H]+"	"CIWBSHSKHKDKBQ"	"InChI=1S/C6H8O6/c7-1-2(8)5-3(9)4(10)6(11)12-5/h2,5,7-10H,1H2"	"Citrovit"	-1.54762363	"54670067;54675810;54676021;54676315;54676536;54676860;54678501;54679076;54690394;54696270;54706339;54724032;54742567;54746216;57369508;59887006;71309896;71309903;76763787;87648884;88285984;88796933;98725569;91971825;101092269;101642776;117064451;118718882;129274933;131637978;133687569;135042647;139025090;139025884;137553929"	"HMDB:(44);PubChem class - food;SuperNatural:(SN00397221 SN00365572);additional;HSDB:(89-65-6 50-81-7);MeSH:(54670067 54675810);Plantcyc:(ASCORBATE);PubMed;NORMAN:(NS00001126 NS00007699 NS00044539);COCONUT:(CNP0082830 CNP0111843 CNP0367758);Natural Products:(UNPD213820 UNPD81622 UNPD169301);PubChem:(54670067 54675810 54676021 54676315 54676536 54676860 54678501 54679076 54690394 54696270 54706339 54724032 54742567 54746216 57369508 59887006 71309896 71309903 76763787 87648884 88285984 88796933 98725569 91971825 101092269 101642776 117064451 118718882 129274933 131637978 133687569 135042647 139025090 139025884 137553929);YMDB Mine;CHEBI:(51384 51440 51438 38290 29073);PubChem class - bio and metabolites;KEGG:(C00072 C20364);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(ASCORBATE CPD-20806)"	34615511918	177.039207458496	45.5714388	"339_mapp_batch_00109_sirius_360"	360	NA	NA	NA	NA	360
"C(C(CC(=O)O)O)C(=O)O"	1190	1	1	2	2	"0.2976203973694588"	-21.8334459389479	"0.9999999999999999"	66.5741504159982	"C5H8O5"	"[M - H2O + H]+"	"ZQHYXNSQOIDNTL"	"InChI=1S/C5H8O5/c6-3(1-4(7)8)2-5(9)10/h3,6H,1-2H2,(H,7,8)(H,9,10)"	"zlchem 1259"	-1.39999998	"181976;7019014;118387770"	"COCONUT:(CNP0395942);HMDB:(428);PubChem:(181976 7019014 118387770);SuperNatural:(SN00215769);YMDB Mine;ZINC bio:(ZINC02556454);PubChem class - bio and metabolites;EcoCyc Mine;MeSH:(181976);PubMed;KEGG Mine"	60149473358	131.034057617188	49.062942	"702_mapp_batch_00109_sirius_746"	746	"CHEBI:39980"	"3-hydroxyglutaric acid"	"3.04"	"3"	746
"C(C(CO)(CO)N)O"	2772	1	1	1	1	"0.08984283970575799"	-95.6153722698568	"0.9999999999999999"	37.5835371593653	"C4H11NO3"	"[M + K]+"	"LENZDBCJOHFCAS"	"InChI=1S/C4H11NO3/c5-4(1-6,2-7)3-8/h6-8H,1-3,5H2"	"Pehanorm"	-2.9000001	"6503;3777159;16212086;16212934;54029483;71309491;88088752;88611203;88491655"	"HMDB:(240288);Maconda:(CON00121);ZINC bio:(ZINC00896695);additional;HSDB:(77-86-1);MeSH:(6503);Plantcyc:(TRIS);PubMed;NORMAN:(NS00002396);COCONUT:(CNP0207404);PubChem:(6503 3777159 16212086 16212934 54029483 71309491 88088752 88611203 88491655);YMDB Mine;CHEBI:(46097 9754);PubChem class - bio and metabolites;KEGG:(C07182);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(TRIS)"	34480222062	160.036819458008	53.6436378	"1329_mapp_batch_00109_sirius_1414"	1414	"CHEBI:9754"	"tris"	"4.01"	"3"	1414
"C(C(COCC(C(C(C(CO)O)O)O)O)O)N"	306	1	1	1	2	"0.6363188999322114"	-248.038738854227	"0.9999999999999999"	72.3124113170708	"C9H21NO7"	"[M + H]+"	"OASXZMKQBLHHMN"	"InChI=1S/C9H21NO7/c10-1-5(12)3-17-4-7(14)9(16)8(15)6(13)2-11/h5-9,11-16H,1-4,10H2"	"null"	-4.5999999	"44152736;74935213"	"PubChem:(44152736 74935213);NORMAN:(NS00064156)"	262146	256.138519287109	98.945796	"3793_mapp_batch_00109_sirius_4129"	4129	NA	NA	NA	NA	4129
"C(C(COCC(C(C(C(CO)O)O)O)O)O)N"	251	1	1	1	2	"0.6848205859410377"	-271.305204392439	"0.9999999999999999"	74.5754571188953	"C9H21NO7"	"[M + H]+"	"OASXZMKQBLHHMN"	"InChI=1S/C9H21NO7/c10-1-5(12)3-17-4-7(14)9(16)8(15)6(13)2-11/h5-9,11-16H,1-4,10H2"	"null"	-4.5999999	"44152736;74935213"	"PubChem:(44152736 74935213);NORMAN:(NS00064156)"	262146	256.138946533203	54.27459	"2918_mapp_batch_00109_sirius_3144"	3144	NA	NA	NA	NA	3144
"C(C(COCC(C(C(C(CO)O)O)O)O)O)N"	319	1	1	1	2	"0.6238883488662752"	-246.86795046146	"0.9999999999999999"	72.1702867565736	"C9H21NO7"	"[M + H]+"	"OASXZMKQBLHHMN"	"InChI=1S/C9H21NO7/c10-1-5(12)3-17-4-7(14)9(16)8(15)6(13)2-11/h5-9,11-16H,1-4,10H2"	"null"	-4.5999999	"44152736;74935213"	"PubChem:(44152736 74935213);NORMAN:(NS00064156)"	262146	256.138549804688	90.777474	"3828_mapp_batch_00109_sirius_4165"	4165	NA	NA	NA	NA	4165
"C(C(COCC(C(C(C(CO)O)O)O)O)O)N"	257	1	1	1	2	"0.6801031310691678"	-278.903402939728	"0.9999999999999999"	68.758227581675	"C9H21NO7"	"[M + H]+"	"OASXZMKQBLHHMN"	"InChI=1S/C9H21NO7/c10-1-5(12)3-17-4-7(14)9(16)8(15)6(13)2-11/h5-9,11-16H,1-4,10H2"	"null"	-4.5999999	"44152736;74935213"	"PubChem:(44152736 74935213);NORMAN:(NS00064156)"	262146	256.138519287109	72.682218	"2960_mapp_batch_00109_sirius_3188"	3188	NA	NA	NA	NA	3188
"C(C(COP(=O)(O)OCC(C(=O)O)N)O)O"	547	1	1	1	2	"0.49645927229965725"	-72.9166207314106	"0.9994974874371859"	84.8532692354061	"C6H14NO8P"	"[M + H]+"	"ZWZWYGMENQVNFU"	"InChI=1S/C6H14NO8P/c7-5(6(10)11)3-15-16(12,13)14-2-4(9)1-8/h4-5,8-9H,1-3,7H2,(H,10,11)(H,12,13)"	"Glycerophosphoserine"	-5.9000001	"444182;453627;3081457;46173312;46936407;57339260"	"COCONUT:(CNP0171135);Natural Products:(UNPD147010);PubChem:(444182 453627 3081457 46173312 46936407 57339260);SuperNatural:(SN00275223);YMDB Mine;CHEBI:(64945 64765 62013 61931);ZINC bio:(ZINC05829640 ZINC05830218 ZINC12502174 ZINC13536276);PubChem class - bio and metabolites;MeSH:(3081457);PubMed;Biocyc:(CPD0-2030)"	34379704422	260.053283691406	37.2425022	"2225_mapp_batch_00109_sirius_2388"	2388	NA	NA	NA	NA	2388
"C(C[N+](=O)[O-])COC1C(C(C(C(O1)COC2C(C(C(C(O2)CO)O)O)O)O)O)O"	2610	1	1	2	3	"0.10481765485085087"	-92.2846622518781	"0.885929648241206"	42.6342883920072	"C15H27NO13"	"[M - H2O + H]+"	"XLUJNHXYDNGJOT"	"InChI=1S/C15H27NO13/c17-4-6-8(18)10(20)13(23)15(28-6)27-5-7-9(19)11(21)12(22)14(29-7)26-3-1-2-16(24)25/h6-15,17-23H,1-5H2"	"null"	-3.49316287	NA	"COCONUT:(CNP0231909);Natural Products:(UNPD131368);SuperNatural:(SN00277843)"	3178496	412.143493652344	218.20512	"2560_mapp_batch_00109_sirius_2756"	2756	NA	NA	NA	NA	2756
"C(C=CCO)C(CO)C=CC=CCO"	1459	1	1	2	2	"0.2480754362276511"	-83.9322018337795	"0.9999999999999999"	89.9851116269944	"C11H18O3"	"[M - H2O + H]+"	"CDGVZVYABIRILP"	"InChI=1S/C11H18O3/c12-8-4-1-2-6-11(10-14)7-3-5-9-13/h1-6,11-14H,7-10H2"	"null"	0.200000003	"124874029;124874035;128964473"	"COCONUT:(CNP0141768);Training Set;PubChem:(124874029 124874035 128964473)"	2113538	181.122085571289	247.216758	"861_mapp_batch_00109_sirius_917"	917	NA	NA	NA	NA	917
"C(C=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN"	2188	1	2	1	2	"0.1531842637673277"	-204.711716109775	"0.16180904522613068"	6.29427956452187	"C12H20N6O6"	"[M + H]+"	"JEDZRMKNJXWBRO"	"InChI=1S/C12H20N6O6/c13-3-8(20)15-5-10(22)17-7-12(24)18-6-11(23)16-4-9(21)14-1-2-19/h2H,1,3-7,13H2,(H,14,21)(H,15,20)(H,16,23)(H,17,22)(H,18,24)"	"null"	-4.5	"76936791"	"PubChem:(76936791);PubChem class - bio and metabolites"	16777218	345.151885986328	121.243962	"3468_mapp_batch_00109_sirius_3766"	3766	NA	NA	NA	NA	3766
"C(C1=C(C(=O)NC(=O)N1)Cl)Cl"	2476	1	1	1	1	"0.12042533694339552"	-185.571429486731	"0.9999999999999999"	37.4586680927395	"C5H4Cl2N2O2"	"[M + K]+"	"BXVCXZREYQLVTA"	"InChI=1S/C5H4Cl2N2O2/c6-1-2-3(7)4(10)9-5(11)8-2/h1H2,(H2,8,9,10,11)"	"5-chloro-6-(chloromethyl)-1H-pyrimidine-2,4-dione"	0.300000012	"4171056"	"PubChem:(4171056);PubChem class - safety and toxic"	67108866	232.928161621094	31.6685538	"1699_mapp_batch_00109_sirius_1804"	1804	NA	NA	NA	NA	1804
"C(C1C(C(C(C(N1)CO)OC2C(C(C(C(O2)CO)O)O)O)O)O)O"	2632	1	1	1	2	"0.10252847882782284"	-177.697429303246	"0.9999999999999999"	56.4238447108147	"C13H25NO10"	"[M + H]+"	"GNFHYSIKCKEHAV"	"InChI=1S/C13H25NO10/c15-1-4-7(18)10(21)12(5(2-16)14-4)24-13-11(22)9(20)8(19)6(3-17)23-13/h4-22H,1-3H2"	"(2S,3R,4S,5R,6R)-2-[(2R,3S,4S,5R,6R)-4,5-dihydroxy-2,6-bis(hydroxymethyl)piperidin-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol"	-4.5999999	"11792504"	"COCONUT:(CNP0156720);Natural Products:(UNPD175427 UNPD223686);PubChem:(11792504);SuperNatural:(SN00393994)"	3178498	356.154876708984	131.492448	"1878_mapp_batch_00109_sirius_2008"	2008	NA	NA	NA	NA	2008
"C(C1C(C(C(C(O1)O)N)O)O)O"	1066	1	1	1	2	"0.3256965929674674"	-38.2625524951934	"0.9999999999999999"	61.8681403661767	"C6H13NO5"	"[M + H]+"	"MSWZFWKMSRAUBD"	"InChI=1S/C6H13NO5/c7-3-5(10)4(9)2(1-8)12-6(3)11/h2-6,8-11H,1,7H2"	"Cevolox"	-2.79999995	"739;18897;24154;1549086;1549085;121837;1149665;1403480;439213;440049;441477;445621;449462;451194;2736715;3258796;5702841;5748585;7009188;7009189;7568489;7568490;7568492;7568493;7568495;7568496;7048678;7048679;7048680;7048681;7048682;7048683;7057928;7057929;7058044;7058045;5317448;6551011;6556611;6560218;6560219;6602094;10654949;6915732;10702539;10749861;6999455;6999456;12073160;9834117;9855635;12191091;12302990;12302991;12302993;12302999;12303003;9920527;9920528;11746017;16757688;18334297;16213408;16219398;21627882;22805786;21353469;25203559;24212046;26966777;24802162;24838689;29921421;36688078;38989254;40550316;40968860;40968864;45052094;45266741;45357295;45357373;44119524;45933887;45934315;46780440;51340635;57131935;60128133;59064620;59080399;57616989;57710147;58719458;58753596;59624114;58803849;58860462;59879310;59928056;58456000;58481247;58481276;66524125;66809982;68011877;67457513;68110533;67951064;71695530;71299534;71309071;71309183;71311198;71317093;75357254;90062905;89575199;89250006;89290576;89380063;89748616;90472750;89958210;91331628;91864695;101238096;102234427;118072301;117836834;118797612;118855913;130122327;129737734;129933791;133587438;133674949;134694244;131990624;134963401;139024101;137553926;139385787"	"HMDB:(1514 30091);SuperNatural:(SN00027288 SN00381160 SN00034970 SN00005657 SN00245152 SN00379364 SN00034952 SN00005658 SN00005672);ZINC bio:(ZINC01532615 ZINC03830887 ZINC03830888 ZINC03830889 ZINC03830890 ZINC03860468 ZINC03860469 ZINC03861073 ZINC03861074 ZINC04096149 ZINC05443821 ZINC05620508 ZINC09209371 ZINC09209372 ZINC25720380 ZINC40720208 ZINC44608380);additional;HSDB:(3416-24-8);MeSH:(18897 24154 439213 440049 441477 6915732 9834117);PubMed;NORMAN:(NS00010536);COCONUT:(CNP0174447 CNP0194094);KNApSAcK:(1121);Natural Products:(UNPD118198 UNPD95469 UNPD2586 UNPD107010 UNPD176738);PubChem:(739 18897 24154 1549086 1549085 121837 1149665 1403480 439213 440049 441477 445621 449462 451194 2736715 3258796 5702841 5748585 7009188 7009189 7568489 7568490 7568492 7568493 7568495 7568496 7048678 7048679 7048680 7048681 7048682 7048683 7057928 7057929 7058044 7058045 5317448 6551011 6556611 6560218 6560219 6602094 10654949 6915732 10702539 10749861 6999455 6999456 12073160 9834117 9855635 12191091 12302990 12302991 12302993 12302999 12303003 9920527 9920528 11746017 16757688 18334297 16213408 16219398 21627882 22805786 21353469 25203559 24212046 26966777 24802162 24838689 29921421 36688078 38989254 40550316 40968860 40968864 45052094 45266741 45357295 45357373 44119524 45933887 45934315 46780440 51340635 57131935 60128133 59064620 59080399 57616989 57710147 58719458 58753596 59624114 58803849 58860462 59879310 59928056 58456000 58481247 58481276 66524125 66809982 68011877 67457513 68110533 67951064 71695530 71299534 71309071 71309183 71311198 71317093 75357254 90062905 89575199 89250006 89290576 89380063 89748616 90472750 89958210 91331628 91864695 101238096 102234427 118072301 117836834 118797612 118855913 130122327 129737734 129933791 133587438 133674949 134694244 131990624 134963401 139024101 137553926 139385787);CHEBI:(140810 62325 47977 144817 58723 44678 133904 39610 28393 16261 57704 60312);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C21048 C08349 C03570 C21038 C21051 C00329 C21035 C02262 C21060);PubChem class - safety and toxic;YMDB:(1702);PubChem class - drug;Biocyc:(CPD-12538 CPD-12539)"	17301351294	180.086402893066	103.905114	"3944_mapp_batch_00109_sirius_4297"	4297	"CHEBI:180999"	"2-Amino-2-Deoxy-Hexose"	"2.67"	"2"	4297
