"canopus_id"	"canopus_molecularFormula"	"canopus_adduct"	"canopus_precursorFormula"	"canopus_NPC#pathway"	"canopus_NPC#pathway Probability"	"canopus_NPC#superclass"	"canopus_NPC#superclass Probability"	"canopus_NPC#class"	"canopus_NPC#class Probability"	"canopus_ClassyFire#most specific class"	"canopus_ClassyFire#most specific class Probability"	"canopus_ClassyFire#level 5"	"canopus_ClassyFire#level 5 Probability"	"canopus_ClassyFire#subclass"	"canopus_ClassyFire#subclass Probability"	"canopus_ClassyFire#class"	"canopus_ClassyFire#class Probability"	"canopus_ClassyFire#superclass"	"canopus_ClassyFire#superclass probability"	"canopus_ClassyFire#all classifications"	"canopus_featureId"	"feature_id"
"33_mapp_batch_00109_sirius_35"	"C17H20O6"	"[M - H2O + H]+"	"C17H18O5"	"Shikimates and Phenylpropanoids"	0.995109975337982	"Diarylheptanoids"	0.338756650686264	"Linear diarylheptanoids"	0.398185104131699	"Phenylpropanoic acids"	0.876994907855988	NA	NA	NA	NA	"Phenylpropanoic acids"	0.876994907855988	"Phenylpropanoids and polyketides"	0.984628081321716	"Organic compounds; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Benzenediols; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Phenylpropanoic acids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities"	35	35
"34_mapp_batch_00109_sirius_36"	"C16H31Cl2O4P"	"[M + H]+"	"C16H31Cl2O4P"	"Fatty acids"	0.916321814060211	"Fatty esters"	0.425776690244675	"Wax monoesters"	0.398708790540695	"Dialkyl alkylphosphonates"	0.755284667015076	"Dialkyl alkylphosphonates"	0.755284667015076	"Phosphonic acid diesters"	0.843756020069122	"Organic phosphonic acids and derivatives"	0.607562482357025	"Organic acids and derivatives"	0.935507953166962	"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Organic phosphonic acids and derivatives; Alkyl chlorides; Phosphonic acid esters; Organochlorides; Carbonyl compounds; Benzene and substituted derivatives; Alkyl halides; Phosphonic acid diesters; Organic oxides; Hydrocarbon derivatives; Dialkyl alkylphosphonates; Organopnictogen compounds; Organic oxygen compounds; Chemical entities"	36	36
"35_mapp_batch_00109_sirius_37"	"C15H21NO8"	"[M + H]+"	"C15H21NO8"	"Amino acids and Peptides"	0.997761130332947	"Amino acid glycosides"	0.971373438835144	"Cyanogenic glycosides"	0.89040994644165	"Tyrosine and derivatives"	0.497053444385529	"Amino acids and derivatives"	0.245607227087021	"Amino acids, peptides, and analogues"	0.229790404438972	"Carboxylic acids and derivatives"	0.934630393981934	"Organic acids and derivatives"	0.976375043392181	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Phenols; Phenethylamines; Amphetamines and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Nitriles; Monocarboxylic acids and derivatives; Carboxylic acids; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Cyanogenic glycosides; Benzenoids; Phenylpropanoic acids; Aralkylamines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenylalanine and derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities"	37	37
"37_mapp_batch_00109_sirius_39"	"C23H45NO"	"[M + H]+"	"C23H45NO"	"Fatty acids"	0.999765813350678	"Fatty amides"	0.996593773365021	"N-acyl amines"	0.942535579204559	"N-acyl amines"	0.967939853668213	"N-acyl amines"	0.967939853668213	"Fatty amides"	0.996267735958099	"Fatty Acyls"	0.999341189861298	"Lipids and lipid-like molecules"	0.998389720916748	"Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	39	39
"38_mapp_batch_00109_sirius_40"	"C18H30O2"	"[M - H2O + H]+"	"C18H28O"	"Fatty acids"	0.996290922164917	"Fatty Acids and Conjugates"	0.902807950973511	"Unsaturated fatty acids"	0.991628408432007	"Lineolic acids and derivatives"	0.890731573104858	NA	NA	"Lineolic acids and derivatives"	0.890731573104858	"Fatty Acyls"	0.999357879161835	"Lipids and lipid-like molecules"	0.999220967292786	"Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	40	40
"39_mapp_batch_00109_sirius_41"	"C13H16N2O6"	"[M - H2O + H]+"	"C13H14N2O5"	"Amino acids and Peptides"	0.865780532360077	"Small peptides"	0.920283615589142	"Aminoacids"	0.664293587207794	"Alpha amino acids and derivatives"	0.906657874584198	"Amino acids and derivatives"	0.882581770420074	"Amino acids, peptides, and analogues"	0.880307078361511	"Carboxylic acids and derivatives"	0.999922394752502	"Organic acids and derivatives"	0.999993562698364	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Anilides; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Hydroxy acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Beta hydroxy acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; N-arylamides; Vinylogous amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	41	41
"40_mapp_batch_00109_sirius_42"	"C6H12O8S"	"[M + H]+"	"C6H12O8S"	"Carbohydrates"	0.871584355831146	"Saccharides"	0.36035081744194	"Monosaccharides"	0.169283956289291	"Hexoses"	0.754473984241486	"Monosaccharides"	0.899166285991669	"Carbohydrates and carbohydrate conjugates"	0.976005911827087	"Organooxygen compounds"	1	"Organic oxygen compounds"	1	"Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Organic sulfuric acids and derivatives; Monocarboxylic acids and derivatives; Sulfuric acid monoesters; Hexoses; Monosaccharides; Secondary alcohols; Carbonyl compounds; Oxanes; Polyols; Sulfuric acid esters; Alkyl sulfates; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	42	42
"41_mapp_batch_00109_sirius_43"	"C20H38N3O16P"	"[M + H]+"	"C20H38N3O16P"	"Carbohydrates"	0.213330388069153	"Aminosugars and aminoglycosides"	0.158207848668098	"Pyrimidine nucleos(t)ides"	0.159812062978745	"Pentose phosphates"	0.861741960048676	"Monosaccharides"	0.999041974544525	"Carbohydrates and carbohydrate conjugates"	0.999993443489075	"Organooxygen compounds"	1	"Organic oxygen compounds"	1	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Hydroxy fatty acids; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Pentoses; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Oxanes; Glycosyl compounds; Glycosylamines; Pentose phosphates; Polyols; Amines; Primary amines; Alkanolamines; Alkyl phosphates; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	43	43
"42_mapp_batch_00109_sirius_44"	"C24H21N3OS"	"[M + H]+"	"C24H21N3OS"	"Alkaloids"	0.994401156902313	"Anthranilic acid alkaloids"	0.351822346448898	"Pyridine alkaloids"	0.272258192300797	"Benzene and substituted derivatives"	0.788494288921356	NA	NA	NA	NA	"Benzene and substituted derivatives"	0.788494288921356	"Benzenoids"	0.999809801578522	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Thiophenes; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	44	44
"44_mapp_batch_00109_sirius_46"	"C12H17N5O5"	"[M + H]+"	"C12H17N5O5"	"Carbohydrates"	0.993546545505524	"Nucleosides"	0.991498053073883	"Purine nucleos(t)ides"	0.990279972553253	"Purine nucleosides"	0.999988317489624	NA	NA	NA	NA	"Purine nucleosides"	0.999988317489624	"Nucleosides, nucleotides, and analogues"	0.999138832092285	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Hypoxanthines; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Azoles; Purine nucleosides; Purinones; Aminopyrimidines and derivatives; Diazines; Pentoses; 6-oxopurines; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Tertiary amines; Tertiary alkylarylamines; Tetrahydrofurans; Vinylogous amides; Dialkylarylamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	46	46
"45_mapp_batch_00109_sirius_47"	"C17H16N2O"	"[M - H2O + H]+"	"C17H14N2"	"Alkaloids"	0.980394244194031	"Tryptophan alkaloids"	0.958899140357971	"Simple indole alkaloids"	0.975867390632629	"3-alkylindoles"	0.994464933872223	"3-alkylindoles"	0.994464933872223	"Indoles"	0.999934673309326	"Indoles and derivatives"	0.999952673912048	"Organoheterocyclic compounds"	0.999981880187988	"Organic compounds; Organoheterocyclic compounds; Pyrroles; Ketones; Indoles and derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Substituted pyrroles; Benzenoids; Indoles; Aryl ketones; Aryl alkyl ketones; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	47	47
"47_mapp_batch_00109_sirius_49"	"C15H30O7S"	"[M + H]+"	"C15H30O7S"	"Fatty acids"	0.719713568687439	"Fatty acyl glycosides"	0.734477579593658	"Fatty acyl glycosides of mono- and disaccharides"	0.833520531654358	"O-glycosyl compounds"	0.96353954076767	"Glycosyl compounds"	0.96847802400589	"Carbohydrates and carbohydrate conjugates"	0.998653054237366	"Organooxygen compounds"	0.999944686889648	"Organic oxygen compounds"	1	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	49	49
"49_mapp_batch_00109_sirius_51"	"C43H70O10"	"[M + Na]+"	"C43H70O10"	"Terpenoids"	0.125590324401855	"Glycerolipids"	0.72433215379715	"Glycosyldiacylglycerols"	0.116735771298409	"O-glycosyl compounds"	0.85476690530777	"Glycosyl compounds"	0.841573774814606	"Carbohydrates and carbohydrate conjugates"	0.986515760421753	"Organooxygen compounds"	1	"Organic oxygen compounds"	1	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	51	51
"50_mapp_batch_00109_sirius_52"	"C20H40N2O3"	"[M + H]+"	"C20H40N2O3"	"Fatty acids"	0.957059979438782	"Fatty amides"	0.945854663848877	"N-acyl amines"	0.890073776245117	"Alpha amino acids"	0.859458208084106	"Amino acids and derivatives"	0.944685399532318	"Amino acids, peptides, and analogues"	0.943642914295196	"Carboxylic acids and derivatives"	0.996803402900696	"Organic acids and derivatives"	0.998326480388641	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Straight chain fatty acids; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Alpha amino acids; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	52	52
"51_mapp_batch_00109_sirius_53"	"C8H16O3"	"[M - H2O + H]+"	"C8H14O2"	"Fatty acids"	0.398085832595825	"Monoterpenoids"	0.349693596363068	"Fatty alcohols"	0.199797555804253	"Fatty Acyls"	0.531925141811371	NA	NA	NA	NA	"Fatty Acyls"	0.531925141811371	"Lipids and lipid-like molecules"	0.401910394430161	"Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	53	53
"54_mapp_batch_00109_sirius_56"	"C9H8O3"	"[M - H2O + H]+"	"C9H6O2"	"Shikimates and Phenylpropanoids"	0.997299492359161	"Phenylpropanoids (C6-C3)"	0.985674917697906	"Cinnamic acids and derivatives"	0.985610961914062	"Coumaric acids"	0.988953590393066	"Coumaric acids and derivatives"	0.916731655597687	"Hydroxycinnamic acids and derivatives"	0.877633392810822	"Cinnamic acids and derivatives"	0.819567263126373	"Phenylpropanoids and polyketides"	0.986135125160217	"Organic compounds; Styrenes; Coumaric acids and derivatives; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Hydroxycinnamic acids; Cinnamic acids; Coumaric acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities"	56	56
"55_mapp_batch_00109_sirius_57"	"C14H27NO9"	"[M + H]+"	"C14H27NO9"	"Amino acids and Peptides"	0.955820024013519	"Amino acid glycosides"	0.69751650094986	"Cyanogenic glycosides"	0.278194963932037	"Hexoses"	0.870663702487946	"Monosaccharides"	0.995718061923981	"Carbohydrates and carbohydrate conjugates"	0.999975323677063	"Organooxygen compounds"	0.99999988079071	"Organic oxygen compounds"	1	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	57	57
"57_mapp_batch_00109_sirius_59"	"C18H32O4"	"[M + H]+"	"C18H32O4"	"Fatty acids"	0.994316518306732	"Octadecanoids"	0.707413852214813	"Other Octadecanoids"	0.890978991985321	"Lineolic acids and derivatives"	0.731864094734192	NA	NA	"Lineolic acids and derivatives"	0.731864094734192	"Fatty Acyls"	0.999907374382019	"Lipids and lipid-like molecules"	0.999806940555572	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Polyols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	59	59
"58_mapp_batch_00109_sirius_60"	"C34H68N2O2"	"[M + H]+"	"C34H68N2O2"	"Fatty acids"	0.999168276786804	"Fatty amides"	0.994060695171356	"N-acyl amines"	0.992608368396759	"Ceramides"	0.000318092643283308	NA	NA	"Ceramides"	0.000318092643283308	"Sphingolipids"	5.1298728067195e-05	"Lipids and lipid-like molecules"	0.999206483364105	"Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	60	60
