"id_canopus"	"molecularFormula_canopus"	"adduct_canopus"	"precursorFormula_canopus"	"NPC#pathway_canopus"	"NPC#pathway Probability_canopus"	"NPC#superclass_canopus"	"NPC#superclass Probability_canopus"	"NPC#class_canopus"	"NPC#class Probability_canopus"	"ClassyFire#most specific class_canopus"	"ClassyFire#most specific class Probability_canopus"	"ClassyFire#level 5_canopus"	"ClassyFire#level 5 Probability_canopus"	"ClassyFire#subclass_canopus"	"ClassyFire#subclass Probability_canopus"	"ClassyFire#class_canopus"	"ClassyFire#class Probability_canopus"	"ClassyFire#superclass_canopus"	"ClassyFire#superclass probability_canopus"	"ClassyFire#all classifications_canopus"	"featureId_canopus"	"feature_id"
"28_mapp_batch_00111_sirius_28"	"C21H24O10"	"[M + Na]+"	"C21H24O10"	"Shikimates and Phenylpropanoids"	0.999265253543854	"Flavonoids"	0.999909043312073	"Chalcones"	0.998917102813721	"Flavonoid O-glycosides"	0.99479866027832	"Flavonoid O-glycosides"	0.99479866027832	"Flavonoid glycosides"	0.991218984127045	"Flavonoids"	0.992125332355499	"Phenylpropanoids and polyketides"	0.99807596206665	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Ketones; Alcohols and polyols; Phenols; Resorcinols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Flavonoids; Butyrophenones; Flavonoid glycosides; Benzenediols; Hexoses; Monosaccharides; Flavonoid O-glycosides; Chalcones and dihydrochalcones; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Linear 1,3-diarylpropanoids; 2'-Hydroxy-dihydrochalcones; Cinnamylphenols; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Phenylketones; Alkyl-phenylketones; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities"	28	28
"29_mapp_batch_00111_sirius_29"	"C6H14O6"	"[M - H2O + H]+"	"C6H12O5"	"Carbohydrates"	0.97683197259903	"Saccharides"	0.874374687671661	"Monosaccharides"	0.819783508777618	"Monosaccharides"	0.910765647888184	"Monosaccharides"	0.910765647888184	"Carbohydrates and carbohydrate conjugates"	0.976476609706879	"Organooxygen compounds"	1	"Organic oxygen compounds"	1	"Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Sugar alcohols; Polyols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	29	29
"30_mapp_batch_00111_sirius_30"	"C21H20O12"	"[M + Na]+"	"C21H20O12"	"Shikimates and Phenylpropanoids"	0.999098539352417	"Flavonoids"	0.999876976013184	"Flavonols"	0.99904602766037	"Flavonoid-3-O-glycosides"	0.997714161872864	"Flavonoid O-glycosides"	0.99909770488739	"Flavonoid glycosides"	0.999290347099304	"Flavonoids"	0.999598324298859	"Phenylpropanoids and polyketides"	0.995540201663971	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Catechols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Benzenediols; Pentoses; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Benzenoids; Tetrahydrofurans; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities"	30	30
"31_mapp_batch_00111_sirius_31"	"C44H76NO8P"	"[M + H]+"	"C44H76NO8P"	"Fatty acids"	0.999828815460205	"Glycerophospholipids"	0.999898791313171	"Glycerophosphocholines"	0.995010018348694	"Phosphatidylcholines"	0.958134353160858	"Phosphatidylcholines"	0.958134353160858	"Glycerophosphocholines"	0.994399011135101	"Glycerophospholipids"	0.999928712844849	"Lipids and lipid-like molecules"	0.999906539916992	"Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	31	31
"32_mapp_batch_00111_sirius_32"	"C20H18O11"	"[M + Na]+"	"C20H18O11"	"Shikimates and Phenylpropanoids"	0.999850392341614	"Flavonoids"	0.999633073806763	"Flavonols"	0.98845762014389	"Flavonoid-3-O-glycosides"	0.982821762561798	"Flavonoid O-glycosides"	0.997706413269043	"Flavonoid glycosides"	0.995136082172394	"Flavonoids"	0.997267603874206	"Phenylpropanoids and polyketides"	0.997426927089691	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Catechols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Benzenediols; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities"	32	32
"33_mapp_batch_00111_sirius_33"	"C5H9NO4"	"[M + H]+"	"C5H9NO4"	"Amino acids and Peptides"	0.980587601661682	"Small peptides"	0.997510552406311	"Aminoacids"	0.985885500907898	"Alpha amino acids"	0.928626477718353	"Amino acids and derivatives"	0.999327421188354	"Amino acids, peptides, and analogues"	0.99932336807251	"Carboxylic acids and derivatives"	0.999999284744263	"Organic acids and derivatives"	0.99999988079071	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	33	33
"35_mapp_batch_00111_sirius_35"	"C16H20O9"	"[M + Na]+"	"C16H20O9"	"Shikimates and Phenylpropanoids"	0.816225945949554	"Phenylpropanoids (C6-C3)"	0.965927064418793	"Cinnamic acids and derivatives"	0.964778006076813	"Phenolic glycosides"	0.915830373764038	"Glycosyl compounds"	0.927106380462646	"Carbohydrates and carbohydrate conjugates"	0.923956453800201	"Organooxygen compounds"	1	"Organic oxygen compounds"	1	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Cinnamic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxycinnamic acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Phenoxy compounds; Chemical entities"	35	35
"36_mapp_batch_00111_sirius_36"	"C34H68N2O2"	"[M + H]+"	"C34H68N2O2"	"Fatty acids"	0.999324917793274	"Fatty amides"	0.991869330406189	"N-acyl amines"	0.977310836315155	"N-acyl amines"	0.998783648014069	"N-acyl amines"	0.998783648014069	"Fatty amides"	0.999570548534393	"Fatty Acyls"	0.999796688556671	"Lipids and lipid-like molecules"	0.999318480491638	"Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	36	36
"37_mapp_batch_00111_sirius_37"	"C25H41N7O9"	"[M + Na]+"	"C25H41N7O9"	"Amino acids and Peptides"	0.840489745140076	"Small peptides"	0.744820773601532	"Tripeptides"	0.562619149684906	"Oligopeptides"	0.712553441524506	"Peptides"	0.946874678134918	"Amino acids, peptides, and analogues"	0.998015403747559	"Carboxylic acids and derivatives"	0.994548380374908	"Organic acids and derivatives"	0.996081054210663	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Monosaccharides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities"	37	37
"38_mapp_batch_00111_sirius_38"	"C6H14N4O2"	"[M + H]+"	"C6H14N4O2"	"Amino acids and Peptides"	0.999862670898438	"Small peptides"	0.999942302703857	"Aminoacids"	0.996832430362701	"L-alpha-amino acids"	0.595997214317322	"Amino acids and derivatives"	0.999915599822998	"Amino acids, peptides, and analogues"	0.999918580055237	"Carboxylic acids and derivatives"	0.99994421005249	"Organic acids and derivatives"	0.999977827072144	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	38	38
"39_mapp_batch_00111_sirius_39"	"C27H30O16"	"[M + H]+"	"C27H30O16"	"Shikimates and Phenylpropanoids"	0.999960780143738	"Flavonoids"	0.998322784900665	"Flavonols"	0.998404443264008	"Flavonoid-3-O-glycosides"	0.999417901039124	"Flavonoid O-glycosides"	0.997481763362884	"Flavonoid glycosides"	0.995705664157867	"Flavonoids"	0.998481333255768	"Phenylpropanoids and polyketides"	0.9964959025383	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Disaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; O-methylated flavonoids; 7-O-methylated flavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities"	39	39
"40_mapp_batch_00111_sirius_40"	"C12H22O11"	"[M - H2O + H]+"	"C12H20O10"	"Carbohydrates"	0.993004858493805	"Saccharides"	0.997855722904205	"Disaccharides"	0.999999165534973	"Disaccharides"	0.92633867263794	"Disaccharides"	0.92633867263794	"Carbohydrates and carbohydrate conjugates"	0.999987483024597	"Organooxygen compounds"	1	"Organic oxygen compounds"	1	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Hemiacetals; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	40	40
"41_mapp_batch_00111_sirius_41"	"C5H9NO4"	"[M - H2O + H]+"	"C5H7NO3"	"Amino acids and Peptides"	0.978482782840729	"Small peptides"	0.996100544929504	"Aminoacids"	0.984595835208893	"Proline and derivatives"	3.31986393575789e-06	"Amino acids and derivatives"	0.999358832836151	"Amino acids, peptides, and analogues"	0.999351918697357	"Carboxylic acids and derivatives"	0.999998450279236	"Organic acids and derivatives"	0.999999761581421	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	41	41
"42_mapp_batch_00111_sirius_42"	"C9H8O3"	"[M - H2O + H]+"	"C9H6O2"	"Shikimates and Phenylpropanoids"	0.99776554107666	"Phenylpropanoids (C6-C3)"	0.991758644580841	"Cinnamic acids and derivatives"	0.9881352186203	"Coumaric acids"	0.997328996658325	"Coumaric acids and derivatives"	0.958930194377899	"Hydroxycinnamic acids and derivatives"	0.952248156070709	"Cinnamic acids and derivatives"	0.907562077045441	"Phenylpropanoids and polyketides"	0.992695450782776	"Organic compounds; Styrenes; Coumaric acids and derivatives; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Hydroxycinnamic acids; Cinnamic acids; Coumaric acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities"	42	42
"43_mapp_batch_00111_sirius_43"	"C18H37NO"	"[M + H]+"	"C18H37NO"	"Fatty acids"	0.955300271511078	"Fatty amides"	0.948208928108215	"Primary amides"	0.912769496440888	"Fatty amides"	0.595710337162018	NA	NA	"Fatty amides"	0.595710337162018	"Fatty Acyls"	0.583692014217377	"Lipids and lipid-like molecules"	0.665861546993256	"Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	43	43
"44_mapp_batch_00111_sirius_44"	"C38H53N3O3"	"[M + H]+"	"C38H53N3O3"	"Terpenoids"	0.67043924331665	"Triterpenoids"	0.232731610536575	"Oleanane triterpenoids"	0.168713063001633	"3-oxosteroids"	0.780041038990021	"3-oxosteroids"	0.780041038990021	"Oxosteroids"	0.652346134185791	"Steroids and steroid derivatives"	0.554496109485626	"Lipids and lipid-like molecules"	0.933446884155273	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Oxosteroids; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Secondary amines; 3-oxosteroids; Cyclic ketones; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	44	44
"45_mapp_batch_00111_sirius_45"	"C53H81N3O9"	"[M + Na]+"	"C53H81N3O9"	"Fatty acids"	0.973069250583649	"Glycerolipids"	0.924894869327545	"Triacylglycerols"	0.495705485343933	"N-acyl amines"	0.838438391685486	"N-acyl amines"	0.838438391685486	"Fatty amides"	0.848123669624329	"Fatty Acyls"	0.990957498550415	"Lipids and lipid-like molecules"	0.98994642496109	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monoacylglycerols; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Polyols; Monoradylglycerols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	45	45
"46_mapp_batch_00111_sirius_46"	"C6H12O5"	"[M - H2O + H]+"	"C6H10O4"	"Carbohydrates"	0.992908716201782	"Saccharides"	0.854478180408478	"Monosaccharides"	0.735411584377289	"Isosorbides"	9.8343298304826e-05	NA	NA	"Isosorbides"	9.8343298304826e-05	"Furofurans"	0.000444516364950687	"Organoheterocyclic compounds"	0.254958778619766	"Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Polyols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	46	46
"47_mapp_batch_00111_sirius_47"	"C15H14O5"	"[M + H]+"	"C15H14O5"	"Shikimates and Phenylpropanoids"	0.999899983406067	"Flavonoids"	0.999964952468872	"Chalcones"	0.999935150146484	"2'-Hydroxy-dihydrochalcones"	0.999523520469666	"2'-Hydroxy-dihydrochalcones"	0.999523520469666	"Chalcones and dihydrochalcones"	0.999478995800018	"Linear 1,3-diarylpropanoids"	0.99977034330368	"Phenylpropanoids and polyketides"	0.999752461910248	"Organic compounds; Ketones; Alcohols and polyols; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Butyrophenones; Phloroglucinols and derivatives; Benzenetriols and derivatives; Chalcones and dihydrochalcones; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Acylphloroglucinols and derivatives; Linear 1,3-diarylpropanoids; 2'-Hydroxy-dihydrochalcones; Cinnamylphenols; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Phenylketones; Alkyl-phenylketones; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities"	47	47
