#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
945	spectra_filtered.mgf	*..*		:500	2839	-1	0	373.222	1	0.883246	0	0	1084400.0	2657000.0	NCGC00385377-01_C19H32O7_4-(2,6,6-Trimethyl-4-oxo-2-cyclohexen-1-yl)-2-butanyl beta-D-glucopyranoside M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf945	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.572375				7	0	0.000213623	373.222	0	CCMSLIB00000849466
3701	spectra_filtered.mgf	*..*		:500	2839	-1	0	373.222	1	0.883246	0	0	1084400.0	2657000.0	NCGC00385377-01_C19H32O7_4-(2,6,6-Trimethyl-4-oxo-2-cyclohexen-1-yl)-2-butanyl beta-D-glucopyranoside M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf3701	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.327072				7	0	0.00012207	373.222	0	CCMSLIB00000849466
3767	spectra_filtered.mgf	*..*		:4354	55477	-1	0	391.284	1	0.882468	0	0	158.5	141700.0	BIS(2-ETHYLHEXYL)PHTHALATE M+H	MONA	temp/spectra_filtered.mgf3767	-1	MONA.mgf	0.779934				6	0	0.000305176	391.284	0	CCMSLIB00006684507
1751	spectra_filtered.mgf	*..*		:3730	5685	-1	0	335.258	1	0.882061	0	0	262535.0	37400.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1751	-1	GNPS-NIST14-MATCHES.mgf	0.546163				7	0	0.000183105	335.258	0	CCMSLIB00003140172
272	spectra_filtered.mgf	*..*		:11904	12350	-1	0	265.253	1	0.881072	0	0	6151700.0	686300.0	oleic acid CollisionEnergy:102040 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf272	-1	BERKELEY-LAB.mgf	1.15051				9	0	0.000305176	265.253	0	CCMSLIB00010114338
1088	spectra_filtered.mgf	*..*		:3975	5202	-1	0	454.293	1	0.8808	0	0	5025040.0	163400.0	Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1088	-1	GNPS-NIST14-MATCHES.mgf	0.873288				9	0	0.000396729	454.293	0	CCMSLIB00003139689
1729	spectra_filtered.mgf	*..*		:185	1399	-1	0	453.139	1	0.878822	0	0	247091.0	321800.0	NCGC00385785-01!(2R,3R,4S,5S,6R)-2-[[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3,4-dihydro-2H-chromen-3-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1729	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.673471				8	0	0.000305176	453.139	0	CCMSLIB00000847658
794	spectra_filtered.mgf	*..*		:1382	4497	-1	0	702.215	1	0.878673	0	0	49944500.0	3080000.0	Contaminant vial septum ThermoFisher C5000-44B M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf794	-1	GNPS-LIBRARY.mgf	1.9122				16	0	0.00134277	702.214	0	CCMSLIB00005435822
78	spectra_filtered.mgf	*..*		:5043	1120	-1	0	613.484	1	0.876209	0	0	566272.0	411600.0	Spectral Match to Di-.gamma.-linolenin (6c,9c,12c) from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf78	-1	GNPS-NIST14-MATCHES.mgf	2.28826				10	0	0.00140381	613.483	0	CCMSLIB00003135606
579	spectra_filtered.mgf	*..*		:14138	12287	-1	0	384.349	1	0.876153	0	0	231.278	216000.0	99207-33-7 [2M-H2O+NH4]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf579	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	4.92284				7	0	0.00189209	384.347	0	CCMSLIB00012266600
1463	spectra_filtered.mgf	*..*		:7429	25892	-1	0	466.265	1	0.875152	0	0	218.511	610100.0	(2R,3S,4S,5R,6R)-2-[[(2R,3R,4R,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxymethyl]-6-[(2E)-3,7-dimethylocta-2,6-dienoxy]oxane-3,4,5-triol [M+NH4]+	MONA	temp/spectra_filtered.mgf1463	-1	MONA.mgf	0.0				11	0	0.0	466.265	0	CCMSLIB00004698492
1300	spectra_filtered.mgf	*..*		:2474	5352	-1	0	518.321	1	0.874998	0	0	913589.0	235800.0	Spectral Match to 1-Hexadecanoyl-sn-glycero-3-phosphocholine from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1300	-1	GNPS-NIST14-MATCHES.mgf	0.824289				6	0	0.000427246	518.321	0	CCMSLIB00003139839
4101	spectra_filtered.mgf	*..*		:513	301	-1	0	579.171	1	0.874086	0	0	108681000.0	178200.0	KAEMPFERITRIN M+H	LEAFBOT	temp/spectra_filtered.mgf4101	-1	LEAFBOT.mgf	0.948453				6	0	0.000549316	579.17	0	CCMSLIB00011428073
3119	spectra_filtered.mgf	*..*		:1	12023	-1	0	611.161	1	0.873809	0	0	616672.0	616700.0	Rutin M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf3119	-1	GNPS-LIBRARY.mgf	59.9205				6	0	0.0366211	611.124	0	CCMSLIB00010012048
3458	spectra_filtered.mgf	*..*		:169	3178	-1	0	360.15	1	0.87355	0	0	18238400.0	104900.0	Spectral Match to Lactulose from NIST14 M+NH4	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3458	-1	GNPS-NIST14-MATCHES.mgf	142.695				6	0	0.0513916	360.201	0	CCMSLIB00003137665
3315	spectra_filtered.mgf	*..*		:9218	9664	-1	0	305.066	1	0.873271	0	0	5337120.0	324400.0	(+/-)-Taxifolin CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf3315	-1	BERKELEY-LAB.mgf	1.70061				8	0	0.000518799	305.065	0	CCMSLIB00010111652
655	spectra_filtered.mgf	*..*		:6643	25106	-1	0	376.16	1	0.872817	0	0	254.807	1056900.0	3-[4-methoxy-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]propanoic acid [M+NH4]+	MONA	temp/spectra_filtered.mgf655	-1	MONA.mgf	1.29807				9	0	0.000488281	376.16	0	CCMSLIB00004697706
822	spectra_filtered.mgf	*..*		:2296	2928	-1	0	247.199	1	0.871761	0	0	7000.0	443200.0	Spectral Match to 5(Z),8(Z),11(Z)-Eicosatrienoic acid methyl ester from NIST14 247.2	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf822	-1	GNPS-NIST14-MATCHES.mgf	174.748				9	0	0.0431976	247.242	0	CCMSLIB00003137415
1845	spectra_filtered.mgf	*..*		:500	2839	-1	0	373.222	1	0.869648	0	0	1084400.0	742700.0	NCGC00385377-01_C19H32O7_4-(2,6,6-Trimethyl-4-oxo-2-cyclohexen-1-yl)-2-butanyl beta-D-glucopyranoside M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1845	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.327072				7	0	0.00012207	373.222	0	CCMSLIB00000849466
291	spectra_filtered.mgf	*..*		:23405	23851	-1	0	637.302	1	0.869503	0	0	5348250.0	456000.0	AC1L1X1Z CollisionEnergy:205060 M+Na	BERKELEY-LAB	temp/spectra_filtered.mgf291	-1	BERKELEY-LAB.mgf	5.45896				16	0	0.003479	637.305	0	CCMSLIB00010125841
585	spectra_filtered.mgf	*..*		:2997	3931	-1	0	353.269	1	0.868725	0	0	538621.0	359600.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf585	-1	GNPS-NIST14-MATCHES.mgf	1.98688				10	0	0.000701904	353.268	0	CCMSLIB00003138418
1949	spectra_filtered.mgf	*..*		:279	2214	-1	0	627.155	1	0.867908	0	0	569645.0	2603100.0	NCGC00385380-02!3-[3,4-dihydroxy-6-(hydroxymethyl)-5-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1949	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	1.36249				11	0	0.000854492	627.156	0	CCMSLIB00000848525
3265	spectra_filtered.mgf	*..*		:218	2299	-1	0	654.13	1	0.867465	0	0	127731.0	477500.0	NCGC00385134-01![(2R,3R,4S,5R,6S)-3-hydroxy-2-(hydroxymethyl)-5,6-bis[(3,4,5-trihydroxybenzoyl)oxy]oxan-4-yl] 3,4,5-trihydroxybenzoate M+NH4	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf3265	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.559844				9	0	0.000366211	654.13	0	CCMSLIB00000848620
916	spectra_filtered.mgf	*..*		:743	49983	-1	0	163.06	1	0.867423	0	0	255.6	451300.0	1,6-ANHYDRO-B-GLUCOSE M+H	MONA	temp/spectra_filtered.mgf916	-1	MONA.mgf	161.328				6	0	0.0263062	163.086	0	CCMSLIB00006679013
1436	spectra_filtered.mgf	*..*		:543	2548	-1	0	579.15	1	0.866155	0	0	249221.0	1180800.0	Spectral Match to Procyanidin B2 from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1436	-1	GNPS-NIST14-MATCHES.mgf	0.526937				13	0	0.000305176	579.15	0	CCMSLIB00003137035
2302	spectra_filtered.mgf	*..*		:10613	10613	-1	0	287.056	1	0.864737	0	0	4568.47	92500.0	Massbank:PB004121 Kaempferol|3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one [M+H]+	MASSBANK	temp/spectra_filtered.mgf2302	-1	MASSBANK.mgf	4.57143				10	0	0.00131226	287.055	0	CCMSLIB00000222188
1629	spectra_filtered.mgf	*..*		:1165	61	-1	0	287.054	1	0.864567	0	0	900138.0	104700.0	Spectral Match to Datiscetin from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1629	-1	GNPS-NIST14-MATCHES.mgf	3.18939				12	0	0.000915527	287.055	0	CCMSLIB00003134547
3097	spectra_filtered.mgf	*..*		:1165	61	-1	0	287.054	1	0.864567	0	0	900138.0	104700.0	Spectral Match to Datiscetin from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3097	-1	GNPS-NIST14-MATCHES.mgf	2.87045				12	0	0.000823975	287.055	0	CCMSLIB00003134547
3626	spectra_filtered.mgf	*..*		:10353	10799	-1	0	205.195	1	0.860778	0	0	4505090.0	274300.0	NEROLIDOL CollisionEnergy:102040 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf3626	-1	BERKELEY-LAB.mgf	0.446174				7	0	9.15527e-05	205.195	0	CCMSLIB00010112787
619	spectra_filtered.mgf	*..*		:514	4226	-1	0	392.228	1	0.860115	0	0	69527.0	1165000.0	NCGC00380210-01_C18H30O8_Cyclopentaneacetic acid, 3-(hexopyranosyloxy)-2-[(2Z)-2-penten-1-yl]- M+NH4	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf619	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	1.24489				8	0	0.000488281	392.228	0	CCMSLIB00000852973
2550	spectra_filtered.mgf	*..*		:514	4226	-1	0	392.228	1	0.860115	0	0	69527.0	1165000.0	NCGC00380210-01_C18H30O8_Cyclopentaneacetic acid, 3-(hexopyranosyloxy)-2-[(2Z)-2-penten-1-yl]- M+NH4	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf2550	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.233417				8	0	9.15527e-05	392.228	0	CCMSLIB00000852973
849	spectra_filtered.mgf	*..*		:1305	4498	-1	0	628.196	1	0.859953	0	0	26252800.0	13912000.0	Contaminant vial septum ThermoFisher C5000-44B M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf849	-1	GNPS-LIBRARY.mgf	1.26307				16	0	0.000793457	628.195	0	CCMSLIB00005435823
4170	spectra_filtered.mgf	*..*		:872	3731	-1	0	371.102	1	0.859866	0	0	14368800.0	499200.0	Spectral Match to Cyclopentasiloxane, decamethyl- from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf4170	-1	GNPS-NIST14-MATCHES.mgf	1.89141				11	0	0.000701904	371.101	0	CCMSLIB00003138218
545	spectra_filtered.mgf	*..*		:14900	12940	-1	0	554.172	1	0.857939	0	0	507.433	11424000.0	Ecamsule [2M-H2O+2H]+2	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf545	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	7.26908				11	0	0.00402832	554.176	0	CCMSLIB00012267253
390	spectra_filtered.mgf	*..*		:1699	1699	-1	0	520.34	1	0.85672	0	0	361508.0	911200.0	PC(18:2/0:0); [M+H]+ C26H51N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf390	-1	PNNL-LIPIDS-POSITIVE.mgf	1.75948				6	0	0.000915527	520.339	0	CCMSLIB00010056961
3258	spectra_filtered.mgf	*..*		:447	3655	-1	0	373.113	1	0.856708	0	0	56485.0	597000.0	NCGC00384897-01_C16H20O10_3-(Benzoyloxy)-2-hydroxypropyl beta-D-glucopyranosiduronic acid M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf3258	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.490751				6	0	0.000183105	373.113	0	CCMSLIB00000851813
3011	spectra_filtered.mgf	*..*		:899	45893	-1	0	465.103	1	0.855344	0	0	112.105	234200.0	hyperoside [M+H]+	MONA	temp/spectra_filtered.mgf3011	-1	MONA.mgf	0.656147				6	0	0.000305176	465.103	0	CCMSLIB00004718493
3720	spectra_filtered.mgf	*..*		:5027	13026	-1	0	203.18	1	0.855262	0	0	1240870.0	128700.0	b-Caryophyllene oxide M-H2O-H	GNPS-LIBRARY	temp/spectra_filtered.mgf3720	-1	GNPS-LIBRARY.mgf	2.92889				7	0	0.000595093	203.179	0	CCMSLIB00010152844
1495	spectra_filtered.mgf	*..*		:3035	3173	-1	0	353.27	1	0.854883	0	0	76004.0	319600.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1495	-1	GNPS-NIST14-MATCHES.mgf	4.49207				9	0	0.00158691	353.268	0	CCMSLIB00003137660
2798	spectra_filtered.mgf	*..*		:11089	29552	-1	0	301.128	1	0.852181	0	0	434.283	1508000.0	Salidroside [M+H]+	MONA	temp/spectra_filtered.mgf2798	-1	MONA.mgf	6.58737				11	0	0.00198364	301.126	0	CCMSLIB00004702152
1044	spectra_filtered.mgf	*..*		:11089	29552	-1	0	301.128	1	0.852181	0	0	434.283	1508000.0	Salidroside [M+H]+	MONA	temp/spectra_filtered.mgf1044	-1	MONA.mgf	6.58737				11	0	0.00198364	301.126	0	CCMSLIB00004702152
1740	spectra_filtered.mgf	*..*		:456	4229	-1	0	371.206	1	0.851097	0	0	474180.0	466700.0	NCGC00380213-01_C19H32O8_2-Butanone, 4-[3-(beta-D-glucopyranosyloxy)-4-hydroxy-2,6,6-trimethyl-1-cyclohexen-1-yl]- M-H2O+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1740	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.0				6	0	0.0	371.206	0	CCMSLIB00000852979
1116	spectra_filtered.mgf	*..*		:7774	6769	-1	0	258.206	1	0.850798	0	0	447.372	201200.0	PD159528 [M-H2O+NH4]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf1116	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	0.827336				9	0	0.000213623	258.206	0	CCMSLIB00012255706
1320	spectra_filtered.mgf	*..*		:7774	6769	-1	0	258.206	1	0.850798	0	0	447.372	201200.0	PD159528 [M-H2O+NH4]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf1320	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	1.18191				9	0	0.000305176	258.206	0	CCMSLIB00012255706
3094	spectra_filtered.mgf	*..*		:3211	1208	-1	0	203.107	1	0.850261	0	0	581022.0	89000.0	Spectral Match to Bolasterone from NIST14 203.1	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3094	-1	GNPS-NIST14-MATCHES.mgf	356.477				6	0	0.072403	203.179	0	CCMSLIB00003135694
1390	spectra_filtered.mgf	*..*		:3211	1208	-1	0	203.107	1	0.850261	0	0	581022.0	89000.0	Spectral Match to Bolasterone from NIST14 203.1	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1390	-1	GNPS-NIST14-MATCHES.mgf	356.477				6	0	0.072403	203.179	0	CCMSLIB00003135694
3078	spectra_filtered.mgf	*..*		:3211	1208	-1	0	203.107	1	0.850261	0	0	581022.0	89000.0	Spectral Match to Bolasterone from NIST14 203.1	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3078	-1	GNPS-NIST14-MATCHES.mgf	356.477				6	0	0.072403	203.179	0	CCMSLIB00003135694
499	spectra_filtered.mgf	*..*		:14806	12854	-1	0	377.083	1	0.850226	0	0	25.85	169300.0	PD162935 [M-H2O+Na]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf499	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	3.72281				6	0	0.00140381	377.084	0	CCMSLIB00012267167
2819	spectra_filtered.mgf	*..*		:44718	56716	-1	0	271.06	1	0.849941	0	0	536317.0	93700.0	Massbank: Genistein|5,7-dihydroxy-3-(4-hydroxyphenyl)chromen-4-one M+H	MASSBANK	temp/spectra_filtered.mgf2819	-1	MASSBANK.mgf	0.675516				6	0	0.000183105	271.06	0	CCMSLIB00005770269
3621	spectra_filtered.mgf	*..*		:44718	56716	-1	0	271.06	1	0.849941	0	0	536317.0	93700.0	Massbank: Genistein|5,7-dihydroxy-3-(4-hydroxyphenyl)chromen-4-one M+H	MASSBANK	temp/spectra_filtered.mgf3621	-1	MASSBANK.mgf	0.337758				6	0	9.15527e-05	271.06	0	CCMSLIB00005770269
278	spectra_filtered.mgf	*..*		:1	5126	-1	0	569.187	1	0.849624	0	0	39833800.0	450600.0	xylophloridzin-emf M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf278	-1	GNPS-LIBRARY.mgf	3.21696				16	0	0.00183105	569.185	0	CCMSLIB00005463718
873	spectra_filtered.mgf	*..*		:1018	937	-1	0	255.157	1	0.843285	0	0	1377020.0	408700.0	acetic_acid_isobutyl_ester 2M+Na	GNPS-NUTRI-METAB-FEM-POS	temp/spectra_filtered.mgf873	-1	GNPS-NUTRI-METAB-FEM-POS.mgf	7.83401				7	0	0.0019989	255.159	0	CCMSLIB00006673889
2146	spectra_filtered.mgf	*..*		:10920	10920	-1	0	597.1	1	0.842633	0	0	21003.5	267600.0	Massbank:PR040171 quercetin-3-O-arabinoglucoside|Peltatoside|Quer_3_Ara|2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxymethyl]oxan-2-yl]oxychro [M+H]	MASSBANK	temp/spectra_filtered.mgf2146	-1	MASSBANK.mgf	74.9268				6	0	0.0447388	597.145	0	CCMSLIB00000222788
3114	spectra_filtered.mgf	*..*		:11089	29552	-1	0	301.128	1	0.84139	0	0	434.283	2891000.0	Salidroside [M+H]+	MONA	temp/spectra_filtered.mgf3114	-1	MONA.mgf	1.62151				11	0	0.000488281	301.128	0	CCMSLIB00004702152
3941	spectra_filtered.mgf	*..*		:16794	4600	-1	0	263.184	1	0.841232	0	0	3689.0	190600.0	Talaromycin A M+CH3OH+H	GNPS-LIBRARY	temp/spectra_filtered.mgf3941	-1	GNPS-LIBRARY.mgf	200.255				8	0	0.0527039	263.237	0	CCMSLIB00005436020
2527	spectra_filtered.mgf	*..*		:16794	4600	-1	0	263.184	1	0.841232	0	0	3689.0	190600.0	Talaromycin A M+CH3OH+H	GNPS-LIBRARY	temp/spectra_filtered.mgf2527	-1	GNPS-LIBRARY.mgf	200.255				8	0	0.0527039	263.237	0	CCMSLIB00005436020
4238	spectra_filtered.mgf	*..*		:2709	2363	-1	0	406.141	1	0.840682	0	0	360.244	146800.0	VERALIPRIDE [M+Na]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf4238	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	6.83777				10	0	0.0027771	406.138	0	CCMSLIB00012249320
227	spectra_filtered.mgf	*..*		:3730	5685	-1	0	335.258	1	0.840661	0	0	262535.0	136700.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf227	-1	GNPS-NIST14-MATCHES.mgf	0.0				6	0	0.0	335.258	0	CCMSLIB00003140172
697	spectra_filtered.mgf	*..*		:57722	57721	-1	0	273.08	1	0.839489	0	0	2339.0	173700.0	5,7-dihydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-4H-chromen-4-one [M+H]+	BMDMS-NP	temp/spectra_filtered.mgf697	-1	BMDMS-NP.mgf	15.6455				6	0	0.00427246	273.076	0	CCMSLIB00006412022
2854	spectra_filtered.mgf	*..*		:21411	21857	-1	0	377.084	1	0.838681	0	0	225058.0	808100.0	Chlorogenic Acid CollisionEnergy:205060 M+Na	BERKELEY-LAB	temp/spectra_filtered.mgf2854	-1	BERKELEY-LAB.mgf	94.6886				10	0	0.0357056	377.048	0	CCMSLIB00010123847
762	spectra_filtered.mgf	*..*		:10329	8949	-1	0	476.327	1	0.838088	0	0	243.983	181100.0	Indenolol [2M-2H2O+NH4]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf762	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	5.44583				6	0	0.00259399	476.33	0	CCMSLIB00012261058
97	spectra_filtered.mgf	*..*		:20719	20719	-1	0	780.554	1	0.837713	0	0	2083690.0	4449100.0	PC(16:1/20:4); [M+H]+ C44H79N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf97	-1	PNNL-LIPIDS-POSITIVE.mgf	1.4075				6	0	0.00109863	780.553	0	CCMSLIB00010092123
4087	spectra_filtered.mgf	*..*		:20719	20719	-1	0	780.554	1	0.837713	0	0	2083690.0	4449100.0	PC(16:1/20:4); [M+H]+ C44H79N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf4087	-1	PNNL-LIPIDS-POSITIVE.mgf	1.56389				6	0	0.0012207	780.553	0	CCMSLIB00010092123
1210	spectra_filtered.mgf	*..*		:3409	4433	-1	0	173.1	1	0.837577	0	0	6460120.0	215600.0	Spectral Match to Formestane from NIST14 173.1	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1210	-1	GNPS-NIST14-MATCHES.mgf	187.76				6	0	0.0325012	173.133	0	CCMSLIB00003138920
4352	spectra_filtered.mgf	*..*		:9710	8401	-1	0	459.301	1	0.837317	0	0	236.873	118800.0	Betacain [2M-2H2O+H]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf4352	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	3.92017				6	0	0.00180054	459.303	0	CCMSLIB00012259847
4230	spectra_filtered.mgf	*..*		:4719	5011	-1	0	284.3	1	0.837312	0	0	6162870.0	98800.0	Spectral Match to Octadecanamide from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf4230	-1	GNPS-NIST14-MATCHES.mgf	5.58183				6	0	0.00158691	284.298	0	CCMSLIB00003139498
1156	spectra_filtered.mgf	*..*		:15022	27020	-1	0	535.109	1	0.836918	0	0	24734.0	1595500.0	Massbank:PR310958 Flavone base + 4O, O-MalonylHex M+H	MASSBANK	temp/spectra_filtered.mgf1156	-1	MASSBANK.mgf	3.42183				9	0	0.00183105	535.107	0	CCMSLIB00005740573
872	spectra_filtered.mgf	*..*		:16794	4600	-1	0	263.184	1	0.836653	0	0	3689.0	716400.0	Talaromycin A M+CH3OH+H	GNPS-LIBRARY	temp/spectra_filtered.mgf872	-1	GNPS-LIBRARY.mgf	200.255				8	0	0.0527039	263.237	0	CCMSLIB00005436020
3409	spectra_filtered.mgf	*..*		:3730	5685	-1	0	335.258	1	0.833156	0	0	262535.0	93200.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3409	-1	GNPS-NIST14-MATCHES.mgf	0.273081				7	0	9.15527e-05	335.258	0	CCMSLIB00003140172
2721	spectra_filtered.mgf	*..*		:3730	5685	-1	0	335.258	1	0.833156	0	0	262535.0	93200.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2721	-1	GNPS-NIST14-MATCHES.mgf	0.546163				7	0	0.000183105	335.258	0	CCMSLIB00003140172
2235	spectra_filtered.mgf	*..*		:313	510	-1	0	493.097	1	0.832883	0	0	320220.0	538500.0	NCGC00385981-01!6-[5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf2235	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	1.36157				12	0	0.000671387	493.096	0	CCMSLIB00000846026
596	spectra_filtered.mgf	*..*		:10382	10382	-1	0	175.12	1	0.830435	0	0	17916.1	915000.0	Massbank:PB000420 Arginine|2-amino-5-(diaminomethylideneamino)pentanoic acid [M+H]+	MASSBANK	temp/spectra_filtered.mgf596	-1	MASSBANK.mgf	70.2295				6	0	0.0122986	175.108	0	CCMSLIB00000221715
1232	spectra_filtered.mgf	*..*		:2997	3931	-1	0	353.269	1	0.827569	0	0	538621.0	214100.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1232	-1	GNPS-NIST14-MATCHES.mgf	2.59159				10	0	0.000915527	353.268	0	CCMSLIB00003138418
