row ID,row m/z,row retention time,202404241731_EB_QC_00.mzML Peak area,202404241731_EB_QC_01.mzML Peak area,202404241731_EB_QC_02.mzML Peak area,202404241731_EB_QC_03.mzML Peak area,202404241731_EB_QC_04.mzML Peak area,202404241731_EB_QC_with_worm_00.mzML Peak area,202404241731_EB_QC_with_worm_01.mzML Peak area,202404241731_EB_QC_with_worm_02.mzML Peak area,202404241731_EB_QC_with_worm_03.mzML Peak area,202404241731_EB_QC_with_worm_04.mzML Peak area,202404241731_EB_dbgi_mapp_blk_pre01.mzML Peak area,202404241731_EB_dbgi_mapp_blk_pre02.mzML Peak area,202404241731_EB_dbgi_mapp_blk_pre03.mzML Peak area,202404241731_EB_dbgi_mapp_blk_pre04.mzML Peak area,202404241731_EB_tp24_000006_01_01.mzML Peak area,202404241731_EB_tp24_000011_01_01.mzML Peak area,202404241731_EB_tp24_000012_01_01.mzML Peak area,202404241731_EB_tp24_000013_01_01.mzML Peak area,202404241731_EB_tp24_000014_01_01.mzML Peak area,202404241731_EB_tp24_000015_01_01.mzML Peak area,202404241731_EB_tp24_000016_01_01.mzML Peak area,202404241731_EB_tp24_000017_01_01.mzML Peak area,202404241731_EB_tp24_000018_01_01.mzML Peak area,202404241731_EB_tp24_000019_01_01.mzML Peak area,202404241731_EB_tp24_000020_01_01.mzML Peak area,
66,531.1985832663144,3.3492171235294115,97123.5130316596,117394.83024366248,85223.16267409614,72609.56368956438,93246.55937778496,104542.7071664114,103988.3807164231,114469.17706634208,75908.59401191016,98107.84377837882,0,0,0,0,0,100083.60023631957,6348.8439659530295,11138.995533462949,0,0,0,261471.77630120178,13773.724416414525,128581.58625896063,418698.63945135236,
67,342.1391667918396,1.5849765652173915,1.2087454044204917E7,9395560.74668563,1.1722329744533071E7,8450776.937632825,1.2503827567320913E7,1.1291099078738457E7,1.1305529070282409E7,1.1553330719350634E7,1.252804271355583E7,1.198190519749062E7,0,351.1871088200635,0,539.1776064949829,31040.287663320658,1.3309031190696582E7,4593984.547566023,1.1528423048070315E7,69353.40684887723,241845.12115122692,13056.113907752973,8439892.262190478,1.5750927524501715E7,2484873.056175047,9.105998633451317E7,
68,224.20025743756975,8.744582185714286,343738.4279647954,379305.1787215192,333880.9367342751,323389.4121954401,319690.4485881822,441018.0728007628,405097.294066933,349689.29717719683,311820.17487056117,297502.75758707867,0,0,0,0,738039.924777279,207345.56214868004,176594.66331851587,202887.4418796764,192456.5744754428,178264.60472565025,724305.4695460816,179167.5861014359,190992.05116451552,169908.45607393334,172414.63648010005,
69,593.3736500466739,9.641282952941177,39631.2466203537,45961.86577743458,43267.03449217166,65838.08962100842,66727.0197238106,29002.42553797804,29408.02974655052,42970.273228505845,66970.69976440618,48506.068623882136,0,0,0,0,0,15271.435576810498,21490.457993680982,10450.827783341048,43947.60730543126,551454.9380716241,0,0,35255.44674052818,22955.167691079358,0,
70,613.4830676269531,11.235697400000001,9135100.625631629,7974010.7588839065,7218928.015225855,7972964.247213827,4399868.297338175,1.0696096996606192E7,7607186.795947076,4603636.252974848,5828622.283964997,7090574.688461344,116599.48860901697,68085.9888964461,48904.64240543217,68791.27464692798,33376.847554701315,1.0468283633829761E7,7976713.770277015,9009826.340384003,7556866.9835885875,6617758.952700442,697267.6333400403,3677091.5079805804,7544623.832260385,6561259.328061825,8097754.215384425,
71,229.07078266169265,1.95626976,217614.76179946,218725.6820609824,260603.85279746974,248861.7600139755,249598.97218143163,254797.0022933202,225342.71782852738,262706.82515883,225970.08992030902,231165.0484006288,0,0,0,0,11569.308952543945,52957.12188848448,525590.2510792508,962170.7337604873,230605.99854540222,316647.02448472835,0,57585.06368234545,2087.1381508864642,790320.181885752,106223.59146675725,
72,328.10260482079457,3.288549471428572,2386634.744427455,2591480.7893429846,2773921.1200228515,3036924.1058394792,3160853.2490876876,2475924.147251089,2528035.8852240513,2830936.4826363246,2970960.447094887,2840587.1595150307,0,0,0,0,83817.24177874804,29378.436895088376,7372638.686503716,8375845.546888197,7689320.335364439,1.13606631766772E7,5983.178480421704,128308.1063230032,2622457.7912940714,161513.12135737055,15873.989808796485,
73,420.15010604909514,2.24946141,399515.57713071565,422655.85860895325,405332.82202367473,402120.85696964065,390139.77778935566,373347.3016417012,418724.6574626513,412322.0160708879,416827.11971106386,385298.58947204886,0,0,0,0,6348.2922296615725,452398.5909948316,913341.9219592452,1303834.8555177634,170373.71659128528,358646.2042848651,0,79010.88047390523,4044.7822605424667,34964.41375057225,997302.4098838491,
74,335.1602249145508,3.171843877777778,63215.61901317364,55222.27279912176,79893.09753193297,87641.21851870294,94416.18198154682,45901.69626099308,51170.09518164612,59507.24045118693,64771.05323117127,89450.85566928267,0,0,0,0,0,105458.4181981344,398668.8223998318,447815.8248030952,86993.06428615884,0,0,53211.25582245202,101805.68079759684,48472.42006415361,78741.86945962561,
75,146.16524796258835,0.6583135271428572,2005315.3316513149,2052809.6638786262,2009275.944193635,1588025.2865880001,1427526.6241923252,2312390.0548329926,2205683.225234215,1901220.7874091743,1594708.8601321965,1555428.050003998,0,0,0,0,8003496.378052054,1939505.432884465,2208822.52718104,2314345.9774010493,3776377.1242795805,3736087.76937481,5594786.300905056,3853688.4650478694,5803354.480820476,1664950.5244991584,776991.1801790239,
76,378.20562032063805,3.0763638600000003,29710.32481528663,35543.72406079715,54130.61153691213,64576.83489108673,72373.67402057168,39290.543154943276,27226.672291752016,41762.300652738966,38062.22051777401,55891.66554920431,0,0,0,0,0,12737.927351320739,0,17853.498938840203,105534.0964126005,950697.1818716937,0,0,0,10384.506397788666,0,
77,336.3261951264881,10.21575638095238,531697.8145453718,510687.8220345629,486368.37521724997,414918.9337561932,408811.5737025665,554658.5051524959,543606.9638803578,408952.24166438595,408823.9290401265,332503.3271276924,0,0,0,0,751669.8568577811,741174.182020015,310124.1497278156,377027.05502307625,467860.904515319,767085.7017502174,1745298.3569396238,395922.3642246075,582703.6558666392,584087.7016780191,148814.86665116588,
78,337.2350665283203,6.5430845799999995,1265742.3765459387,1299223.1162429184,1113539.6010860447,814272.5762976349,808944.662501449,1369144.149858905,1335356.5209413855,1243622.2306804312,730826.5087134311,789883.0594037249,79606.03872170672,86138.7780664359,83905.70935271037,84354.0915088439,300413.3212987322,403615.8868815831,174133.89844232867,422423.7682020127,83509.24985928199,69170.47974717304,8927055.072660828,365039.6198867798,230397.47889967973,210310.18084312553,1022024.1697168621,
79,334.2354227701823,5.880963333333333,283451.8787372433,282354.67873478436,251130.45477962718,197720.9232652744,192421.18094102028,299314.6056869107,288031.26545943785,259465.47833182986,188688.6291692037,172646.14311351062,0,0,0,0,1088818.6619582237,48155.67050482702,56855.02632698869,62065.02559385896,56406.426062145154,51791.506877993954,765826.5145939867,54669.17374278003,49807.07395877846,85085.66752745312,33943.91532739491,
80,497.19928487141925,3.1596256095238098,5029696.329454574,4966448.053338085,5298774.033062052,4613763.77947138,4747858.21492592,5167303.483259547,4783397.661559725,4898650.486505166,4738202.307867272,4749551.691340414,0,0,0,0,7347.107975859486,6467908.180843191,6518193.20027493,7416702.668533547,239324.80012812812,322550.94521438004,1500.3130185139385,2398719.6294866167,8021014.120742603,4890644.588237402,1.2058400479820231E7,
81,460.26923767089846,6.518248675999998,6162958.41800789,6112655.885083606,5754620.484740029,4699556.605680736,4471613.633206002,7442884.685205494,6845242.160949431,5977873.265862152,4701867.630162333,4229874.525452359,50236.62511889707,49527.30523085209,61547.758114131226,49325.611764908375,1.6156316630305946E7,3180837.8552738763,3491728.74650047,2789459.210362663,2178265.464488193,1748735.2514152813,9859981.757639157,2553442.2464858345,4238148.40242579,2047046.6443048369,1940077.4155783334,
82,284.09896405627563,1.1470839041666665,2003047.3281970685,1916582.0141986988,1829735.6893097584,1008381.0811085158,1069536.3059546784,2217320.165710026,2006432.8838258085,1833217.5572223398,1193879.764290645,1033859.3708542498,2232.332372175683,0,1447.4906670564064,1383.9309209209105,1852649.8416661222,161401.7552985176,209155.77001166463,260414.76253641784,630980.7728529318,858374.2603760277,7938792.150443741,274520.96089468367,155004.43767695295,194736.54844900809,192935.01526695729,
83,268.10400940011596,1.064002752,2085326.8055062173,2173165.7722986415,2237667.7965373388,1799229.257567984,1913002.3026440754,2226691.4462028043,2181603.211359396,2199434.8755883006,1944268.9935639547,1821176.1113805394,27124.811317243348,30197.202715648637,25993.892844435042,27436.08675347176,695701.0228587064,326987.0095526022,154118.06613855364,723292.2296986646,6665968.596519408,1.217059448375171E7,4807710.018688905,247187.27723695058,85334.6837741369,952778.893477914,372298.00563185144,
84,539.3492151896158,9.70666725,68171.75251552863,70667.7833202584,59378.14159905753,36247.134773751175,34480.71506238155,76758.7758689021,75351.31436918018,58015.170866898996,39065.50757114314,29435.936795346966,0,0,0,0,161904.01830883115,0,0,0,0,0,470449.2420079789,0,0,0,0,
85,360.1662010192871,2.19157369,777651.6095812807,878497.4034740592,981191.6955490094,888734.2032886727,1048463.8089575467,858198.1571301097,947116.3235159266,925193.1132166206,946593.957578156,830084.8518246453,0,0,0,0,14541.716848792643,1312206.307578773,2173361.178598593,2656390.166716919,388648.33275977673,191351.53271841773,0,705477.5755966881,683648.3651358417,854549.9418975429,1568361.107285855,
86,327.2316728682145,7.59930197826087,555003.4726780853,663893.9046417435,615550.714764279,768247.0085353001,779261.3121264924,631833.1899613293,623747.9153504866,657033.7794623935,735075.3756189987,761259.5251326546,0,0,589.3177874428177,636.5063087608364,95839.67165767397,338123.78223249235,374926.87075864075,565215.8816976113,267720.30821909156,468663.1975511727,6409.23995363182,673876.3432150118,534558.1492037411,512135.8866533595,129461.46030678548,
87,311.2216895436208,5.485354766666666,367187.6100158908,415416.1216908478,386933.5342834958,350483.9495469513,296015.9222841685,435697.6492155707,372880.5626761518,371361.6090339919,300220.3460608728,275415.4747756753,9441.035658406743,6054.175682973549,5357.482272385192,7370.7279844494515,73278.9448352114,327342.64350581897,119573.30016788872,352892.1667334822,9034.847777195722,0,159731.15180047348,281376.15238656325,35270.900576975415,29307.272264566378,1415804.1349722631,
88,453.1672708264127,6.518687530434783,338985.4591229412,341960.49472152494,310300.1930999343,293228.4141498537,254896.14866197584,357234.80641596246,338174.7950813186,333193.42428046686,266142.57470406336,250565.67887224464,0,1046.9532703121745,947.4638027694828,0,1178809.3434129846,134134.82525473117,161714.0557070049,125972.29604946298,181634.8284795583,158951.0033451343,682845.213305817,146736.86281510085,222797.17753812275,86397.55040954324,98007.2329009238,
89,412.3051544198049,8.743353286666666,671134.4965811692,630761.3246924117,581961.0842989591,249061.63787064582,295792.21656942845,634441.2411081446,687179.1468031438,546666.0752887423,259864.79170625308,252335.83714587463,0,0,0,0,124662.14629060353,39745.74672943758,0,11668.73874255374,37043.92357517337,0,2713406.2086981717,0,0,0,0,
90,270.2789215093384,9.636686196000001,2779775.202259,2657067.7301585595,2355761.6645620554,2472499.683489431,2162339.2697082073,3070049.9526638486,2678915.084659075,2429130.8307806817,2094372.3000578932,1785740.9603221926,25507.137430530453,20223.625154244564,21424.12039772619,20749.47166441119,6245555.0849610055,1268318.0520270225,1145964.8630812783,1250274.7024159064,1407755.7590086595,1024387.9518546404,8035311.403206433,1140003.784517863,1187150.576911201,1077021.8287141877,1110565.1991470857,
91,339.10714794456845,2.02451239047619,506675.8033249383,580639.2447684178,598267.8825413929,580018.7361410217,566883.9639949262,500442.7268741491,584823.742075984,596335.1023159974,585236.6275952688,559509.6693158961,0,0,0,0,5868.623599123972,108585.51950425038,2205373.4081140407,3280594.5522816284,164555.52734005358,59343.47625130566,6870.214004671849,515133.61109318334,43037.101680833846,672536.7707058672,163023.38676467448,
92,776.2318432617187,11.363057679999999,342252.58418471966,355691.0715855363,339819.2475934514,966335.1516884717,806611.7831440795,348176.4864952199,348225.28101896966,289978.1174094242,661682.5176720658,826529.7238797937,1440445.900410298,1381130.0709312411,1177077.1698595737,1302165.4514151702,340496.31663509324,399511.22865761496,319994.55064710637,341075.46032393095,329468.14997037937,323092.6182993806,436725.3400373488,140462.013322851,343435.4339016769,260030.2530055746,264244.83659847465,
93,801.4746127782947,9.311004044444443,233461.68986429757,292755.3987295061,261960.88837463543,306514.2367343853,246222.70782465252,146435.69691832346,254578.86379354677,184175.72317707376,258656.97123766987,257204.1303581242,0,0,0,0,0,50393.886850461364,55734.92250193214,1732932.9983188799,283959.88382652175,819704.1361111572,0,116466.20701388516,145654.6911237953,70422.66079069886,0,
94,327.2164495849609,5.845121867999998,245917.45448123408,283240.44745798316,251825.37002291664,275618.5835188397,253254.65278052283,273903.1569620733,250935.82341582375,260556.48304630094,262554.51998464327,244882.65502521294,46831.0363885439,48771.37825456114,42822.96808263274,43912.7498237285,66487.7277554879,422980.04955914576,262409.71913825773,367910.7124735598,56521.19990810648,61913.84988946707,53592.79551569603,485473.13660059107,81541.36352153946,162355.01338793975,556267.5831196976,
95,526.4826583862305,11.769911166666667,166243.056647815,147430.12037132515,117633.39084076212,67304.85886936508,36328.70269853073,153433.21216570036,143725.32362056474,53284.43651736086,53364.972122577994,54738.69762852529,0,0,0,0,81907.02256746196,0,0,0,0,0,713024.0423352557,0,0,0,0,
96,234.09784271240235,2.313387368,359372.34933599614,348958.51592239295,382447.0583608125,453876.40437492065,489808.1131227321,335420.2349243195,318522.97381810745,374800.26781792915,450270.2406699015,450077.9121933501,19626.81982303417,17428.86879542095,22794.807680751277,20165.227717112248,35598.996221296526,1120839.4157817783,442541.0558568879,108713.00379674134,1295399.962277627,291347.3288904963,101747.11949399406,205736.16081681117,650051.2544473384,166741.8368285141,505755.3775133228,
97,387.12562802073825,2.3392129736842104,512736.7727350467,522922.12132926605,529417.7142283422,411867.70177600125,479076.0778698057,530248.8038434447,523229.9801245777,535524.906407154,482518.5286861771,446113.81295564014,0,0,0,0,0,573271.8370998458,847406.523822604,945205.5860254957,113872.9774078365,110491.95951050143,0,954382.7038330564,115960.20258733934,631892.7892770779,1064987.8149270592,
98,238.09295736047335,2.2170823714285715,17594.382902224464,14830.298321164219,16099.239455757568,0,19214.894154627298,0,4245.45645148827,2613.3937998083115,21024.977550957352,23792.47391576143,0,0,0,0,13828.715434267919,13011.942508816297,906.6031673313006,4721.1962360977805,469870.7274155636,0,959.0826384426174,0,0,0,0,
99,315.1930886861191,7.262130296000001,233875.57071763178,308884.4475284572,258855.7501980548,277368.2306424904,270198.4405165201,274278.6098224817,236634.23299239387,299047.7100349533,212597.92826837223,242599.1953497012,1760.7272692689703,954.0807235502309,1920.32257274989,1320.8751405520559,455879.6028557994,350087.87396361603,47356.33675621635,333723.3585095992,475814.5063300432,92796.7810008795,494231.9097082442,106722.19163114815,25272.48359593422,65744.92642758615,767500.6913543162,
100,303.04939270051005,3.151068995833333,236161.90031440553,197558.2630084748,247947.65731386238,279256.8020127185,234833.85225822113,194261.5183408324,192672.50386228677,200511.22239561973,241373.36848388053,264397.9217636295,3557.7195075669842,1134.905883021288,2449.5066855893756,2040.4742526532755,1539.2842111823572,105831.99846575684,693109.7915814614,1006593.3443804322,325435.24306486506,143784.05650521244,0,186847.45910064733,19857.274172189223,100111.17818974987,50396.825652081665,
101,608.2175855140124,3.624931936842104,262922.7303440081,258908.5732626755,265594.3482311619,306245.7882234619,289845.76895886427,263718.1635793813,274386.9689395095,263841.81482849474,296028.3460928434,268440.01042617153,0,0,0,0,0,58337.580285737524,984842.1552605415,1591424.005821131,15720.855475473605,54274.50970761765,0,61523.82157671155,47187.08180743374,320912.6694661918,118930.57171078064,
102,349.2734692386993,8.354276696000001,728837.3362452792,724477.667208359,775915.3377390378,743454.4314793164,792688.4413894232,734134.5486434855,732617.9765530218,734116.3860534334,730916.7589575559,860136.1494047563,36150.87016362697,32119.05958086481,30976.21327458993,30079.711826861876,8148073.145655874,201699.720977691,95444.63714193663,270775.29849087365,1016895.9124244946,301964.7698126263,51005.244248613715,77874.46838532022,54924.21700286718,83667.39957109703,139018.5958904988,
103,263.05268056782774,1.5658614210526316,853985.3980094077,830954.4465526871,987943.7802487054,815779.7539867997,744333.1609218977,1041473.5009416597,990574.8163902641,1013842.3363240294,895869.0163331269,707049.7971004208,0,0,0,0,935.0434710483246,146851.25792681213,48782.40280359829,26977.216528751953,0,11900.388896353965,0,92519.92131663288,42904.896206707046,1.0384990110739509E7,127304.35184186997,
104,210.07605163647463,1.7854034319999998,727033.371111182,686667.6536344276,827789.671022021,774852.9539645916,752839.2969073537,795012.2596869846,740167.9185696277,816383.1064614201,743125.1792277361,723852.9947754495,491.40172232337017,2142.5637452263127,1830.8427175385816,1812.3810936818688,57166.565077566665,217795.19206926558,1207691.4064540311,1176702.5397151988,349911.7124447887,380861.6667107728,12677.05093721192,420609.9776185959,1264776.5978023713,3294933.619702995,179086.3222614024,
