#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
3012	spectra_filtered.mgf	*..*		:11231	11231	-1	0	518.325	1	0.854063	0	0	1577420.0	6457800.0	PC(18:3/0:0); [M+H]+ C26H49N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf3012	-1	PNNL-LIPIDS-POSITIVE.mgf	0.824282				9	0	0.000427246	518.325	0	CCMSLIB00010076311
828	spectra_filtered.mgf	*..*		:22422	22868	-1	0	339.289	1	0.853618	0	0	4974050.0	106600.0	Monoolein CollisionEnergy:205060 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf828	-1	BERKELEY-LAB.mgf	0.0				8	0	0.0	339.289	0	CCMSLIB00010124858
3414	spectra_filtered.mgf	*..*		:1622	349	-1	0	409.306	1	0.851291	0	0	26330.0	622600.0	Gln-C18:2 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf3414	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	0.969271				6	0	0.000396729	409.306	0	CCMSLIB00010010948
4274	spectra_filtered.mgf	*..*		:1748	361	-1	0	444.311	1	0.850945	0	0	140936.0	176300.0	Tyr-C18:2 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf4274	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	2.06056				8	0	0.000915527	444.31	0	CCMSLIB00010010960
2308	spectra_filtered.mgf	*..*		:5152	1939	-1	0	263.237	1	0.850706	0	0	1382430.0	991400.0	Spectral Match to Conjugated linoleic Acid (10E,12Z) from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2308	-1	GNPS-NIST14-MATCHES.mgf	1.50712				9	0	0.000396729	263.237	0	CCMSLIB00003136426
2206	spectra_filtered.mgf	*..*		:30343	30343	-1	0	780.554	1	0.849459	0	0	149267.0	4181300.0	PC(16:1/20:4); [M+H]+ C44H79N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2206	-1	PNNL-LIPIDS-POSITIVE.mgf	1.01653				7	0	0.000793457	780.553	0	CCMSLIB00010101747
4028	spectra_filtered.mgf	*..*		:5482	3939	-1	0	291.268	1	0.847943	0	0	236372.0	245100.0	Spectral Match to cis-11,14-Eicosadienoic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf4028	-1	GNPS-NIST14-MATCHES.mgf	0.628649				8	0	0.000183105	291.268	0	CCMSLIB00003138426
2628	spectra_filtered.mgf	*..*		:14900	12940	-1	0	554.172	1	0.847037	0	0	507.433	403000.0	Ecamsule [2M-H2O+2H]+2	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf2628	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	7.37922				10	0	0.00408936	554.176	0	CCMSLIB00012267253
3705	spectra_filtered.mgf	*..*		:2083	4157	-1	0	277.216	1	0.847003	0	0	164177.0	451400.0	Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3705	-1	GNPS-NIST14-MATCHES.mgf	1.10086				9	0	0.000305176	277.216	0	CCMSLIB00003138644
259	spectra_filtered.mgf	*..*		:13382	11627	-1	0	389.111	1	0.845881	0	0	435.389	251200.0	SCHEMBL3366650 [M-H2O+Na]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf259	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	2.35287				13	0	0.000915527	389.112	0	CCMSLIB00012265940
1915	spectra_filtered.mgf	*..*		:148	2887	-1	0	137.046	1	0.844148	0	0	1447730.0	2186000.0	Spectral Match to Hypoxanthine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1915	-1	GNPS-NIST14-MATCHES.mgf	0.779384				6	0	0.000106812	137.046	0	CCMSLIB00003137374
1928	spectra_filtered.mgf	*..*		:1461	5423	-1	0	204.09	1	0.844038	0	0	539246.0	219100.0	Spectral Match to N-Acetyl-D-glucosamine from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1928	-1	GNPS-NIST14-MATCHES.mgf	395.881				7	0	0.0807953	204.009	0	CCMSLIB00003139910
1495	spectra_filtered.mgf	*..*		:272	2166	-1	0	503.19	1	0.841343	0	0	370529.0	1364500.0	NCGC00180259-02!2-(hydroxymethyl)-6-[4-[(2S,3S)-3-(hydroxymethyl)-5-[(E)-3-hydroxyprop-1-enyl]-7-methoxy-2,3-dihydro-1-benzofuran-2-yl]-2-methoxyphenoxy]oxane-3,4,5-triol M-H2O+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1495	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	1.39491				12	0	0.000701904	503.191	0	CCMSLIB00000848475
3026	spectra_filtered.mgf	*..*		:11086	29549	-1	0	318.155	1	0.841198	0	0	297.609	88400.0	Salidroside [M+NH4]+	MONA	temp/spectra_filtered.mgf3026	-1	MONA.mgf	1.24697				7	0	0.000396729	318.155	0	CCMSLIB00004702149
194	spectra_filtered.mgf	*..*		:4278	1887	-1	0	263.236	1	0.840157	0	0	285062.0	213700.0	Spectral Match to Conjugated linoleic Acid (10E,12Z) from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf194	-1	GNPS-NIST14-MATCHES.mgf	2.66645				8	0	0.000701904	263.237	0	CCMSLIB00003136374
1737	spectra_filtered.mgf	*..*		:4634	4634	-1	0	208.0	1	0.839651	0	0	320.423	408200.0	MoNA:2481589 3-Hydroxy-Kynurenine M+H	MONA	temp/spectra_filtered.mgf1737	-1	MONA.mgf	296.666				6	0	0.0617065	208.062	0	CCMSLIB00000567383
2336	spectra_filtered.mgf	*..*		:4025	2274	-1	0	277.216	1	0.839427	0	0	2754480.0	407300.0	Spectral Match to 13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2336	-1	GNPS-NIST14-MATCHES.mgf	0.330258				9	0	9.15527e-05	277.216	0	CCMSLIB00003136761
3404	spectra_filtered.mgf	*..*		:3159	4758	-1	0	279.23	1	0.839245	0	0	1060960.0	623800.0	Spectral Match to Pinolenic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3404	-1	GNPS-NIST14-MATCHES.mgf	6.44822				8	0	0.00180054	279.232	0	CCMSLIB00003139245
2830	spectra_filtered.mgf	*..*		:27917	27917	-1	0	520.34	1	0.836037	0	0	1640330.0	60992000.0	PC(18:2/0:0); [M+H]+ C26H51N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2830	-1	PNNL-LIPIDS-POSITIVE.mgf	0.351896				6	0	0.000183105	520.34	0	CCMSLIB00010099321
1305	spectra_filtered.mgf	*..*		:14905	26903	-1	0	294.156	1	0.835484	0	0	4248.0	149300.0	Massbank:PR310824 N-Fructosyl isoleucine M+H	MASSBANK	temp/spectra_filtered.mgf1305	-1	MASSBANK.mgf	4.77233				10	0	0.00140381	294.155	0	CCMSLIB00005740456
1994	spectra_filtered.mgf	*..*		:4016	1539	-1	0	482.325	1	0.835122	0	0	267933.0	1514500.0	Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1994	-1	GNPS-NIST14-MATCHES.mgf	2.53087				9	0	0.0012207	482.324	0	CCMSLIB00003136026
3411	spectra_filtered.mgf	*..*		:406	130	-1	0	371.1	1	0.834994	0	0	2493310.0	179300.0	CAMPTOTHECIN M+Na	LEAFBOT	temp/spectra_filtered.mgf3411	-1	LEAFBOT.mgf	3.20718				6	0	0.00119019	371.101	0	CCMSLIB00011427902
1374	spectra_filtered.mgf	*..*		:2590	4871	-1	0	480.344	1	0.832994	0	0	1151520.0	175700.0	Spectral Match to 1-(1Z-Hexadecenyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1374	-1	GNPS-NIST14-MATCHES.mgf	73.8886				6	0	0.0354919	480.309	0	CCMSLIB00003139358
1310	spectra_filtered.mgf	*..*		:7059	7059	-1	0	542.325	1	0.83297	0	0	640088.0	3348600.0	PC(20:5/0:0); [M+H]+ C28H49N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1310	-1	PNNL-LIPIDS-POSITIVE.mgf	3.15122				7	0	0.00170898	542.323	0	CCMSLIB00010067534
1329	spectra_filtered.mgf	*..*		:4613	3668	-1	0	482.321	1	0.832955	0	0	389907.0	578300.0	Spectral Match to 1-Pentadecanoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1329	-1	GNPS-NIST14-MATCHES.mgf	5.37815				8	0	0.00259399	482.324	0	CCMSLIB00003138155
2716	spectra_filtered.mgf	*..*		:1839	354	-1	0	412.288	1	0.832511	0	0	128760.0	232700.0	Met-C18:2 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf2716	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	0.22206				6	0	9.15527e-05	412.288	0	CCMSLIB00010010953
4239	spectra_filtered.mgf	*..*		:2184	2674	-1	0	331.285	1	0.831794	0	0	1742340.0	97700.0	Spectral Match to 1-Hexadecanoyl-sn-glycerol from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf4239	-1	GNPS-NIST14-MATCHES.mgf	3.03992				8	0	0.00100708	331.284	0	CCMSLIB00003137161
789	spectra_filtered.mgf	*..*		:22102	34100	-1	0	202.126	1	0.830506	0	0	1593.0	753000.0	Massbank:PR310886 9-methanesulfinylnonanenitrile (isomer of 665) M+H	MASSBANK	temp/spectra_filtered.mgf789	-1	MASSBANK.mgf	1.50983				6	0	0.000305176	202.126	0	CCMSLIB00005747653
1365	spectra_filtered.mgf	*..*		:10624	9199	-1	0	476.327	1	0.829475	0	0	262.054	75900.0	NAXAGOLIDE [2M-2H2O+NH4]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf1365	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	5.44583				7	0	0.00259399	476.33	0	CCMSLIB00012261591
1175	spectra_filtered.mgf	*..*		:3552	3505	-1	0	295.227	1	0.828218	0	0	744916.0	602400.0	Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1175	-1	GNPS-NIST14-MATCHES.mgf	1.34381				10	0	0.000396729	295.227	0	CCMSLIB00003137992
2695	spectra_filtered.mgf	*..*		:2459	2459	-1	0	153.041	1	0.828216	0	0	1809740.0	982600.0	Xanthine - 40.0 eV M+H	BIRMINGHAM-UHPLC-MS-POS	temp/spectra_filtered.mgf2695	-1	BIRMINGHAM-UHPLC-MS-POS.mgf	1.99408				6	0	0.000305176	153.041	0	CCMSLIB00006116786
1498	spectra_filtered.mgf	*..*		:285510	10457	-1	0	540.244	1	0.827767	0	0	379783.0	379900.0	lariciresinol  4-O-glucoyranoside M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf1498	-1	GNPS-LIBRARY.mgf	0.564885				7	0	0.000305176	540.244	0	CCMSLIB00006126928
3875	spectra_filtered.mgf	*..*		:14138	12287	-1	0	384.349	1	0.827097	0	0	231.278	133900.0	99207-33-7 [2M-H2O+NH4]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf3875	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	4.92284				6	0	0.00189209	384.347	0	CCMSLIB00012266600
1087	spectra_filtered.mgf	*..*		:2206	447	-1	0	315.252	1	0.827011	0	0	281963.0	218100.0	Spectral Match to 12,13-DiHOME from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1087	-1	GNPS-NIST14-MATCHES.mgf	3.09772				10	0	0.000976562	315.253	0	CCMSLIB00003134933
296	spectra_filtered.mgf	*..*		:2796	236	-1	0	279.232	1	0.825842	0	0	942813.0	440300.0	Spectral Match to 9(10)-EpOME from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf296	-1	GNPS-NIST14-MATCHES.mgf	67.3233				8	0	0.0187988	279.251	0	CCMSLIB00003134722
2365	spectra_filtered.mgf	*..*		:3409	4433	-1	0	173.1	1	0.825226	0	0	6460120.0	273700.0	Spectral Match to Formestane from NIST14 173.1	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2365	-1	GNPS-NIST14-MATCHES.mgf	185.38				6	0	0.0320892	173.132	0	CCMSLIB00003138920
1966	spectra_filtered.mgf	*..*		:5152	1939	-1	0	263.237	1	0.823211	0	0	1382430.0	706100.0	Spectral Match to Conjugated linoleic Acid (10E,12Z) from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1966	-1	GNPS-NIST14-MATCHES.mgf	0.811524				8	0	0.000213623	263.237	0	CCMSLIB00003136426
1741	spectra_filtered.mgf	*..*		:22102	34100	-1	0	202.126	1	0.822826	0	0	1593.0	403000.0	Massbank:PR310886 9-methanesulfinylnonanenitrile (isomer of 665) M+H	MASSBANK	temp/spectra_filtered.mgf1741	-1	MASSBANK.mgf	0.52844				6	0	0.000106812	202.126	0	CCMSLIB00005747653
3468	spectra_filtered.mgf	*..*		:199	4897	-1	0	198.097	1	0.822034	0	0	1175660.0	279300.0	Spectral Match to D-Fructose from NIST14 M+NH4	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3468	-1	GNPS-NIST14-MATCHES.mgf	1.00135				8	0	0.000198364	198.097	0	CCMSLIB00003139384
2447	spectra_filtered.mgf	*..*		:5174	5174	-1	0	281.247	1	0.821859	0	0	716.361	145400.0	MoNA:790553 Linoleic acid M+H	MONA	temp/spectra_filtered.mgf2447	-1	MONA.mgf	37.7608				11	0	0.0106201	281.236	0	CCMSLIB00000567923
2235	spectra_filtered.mgf	*..*		:4837	246	-1	0	300.289	1	0.820551	0	0	316030.0	299800.0	Spectral Match to Palmitoyl ethanolamide from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2235	-1	GNPS-NIST14-MATCHES.mgf	2.94719				6	0	0.00088501	300.29	0	CCMSLIB00003134732
3986	spectra_filtered.mgf	*..*		:10610	10610	-1	0	303.05	1	0.819521	0	0	9350.98	70100.0	Massbank:PB004083 Quercetin|2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one [M+H]+	MASSBANK	temp/spectra_filtered.mgf3986	-1	MASSBANK.mgf	0.604209				10	0	0.000183105	303.05	0	CCMSLIB00000222182
1158	spectra_filtered.mgf	*..*		:3730	5685	-1	0	335.258	1	0.818984	0	0	262535.0	930700.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1158	-1	GNPS-NIST14-MATCHES.mgf	0.273081				6	0	9.15527e-05	335.258	0	CCMSLIB00003140172
1140	spectra_filtered.mgf	*..*		:6556	1129	-1	0	295.227	1	0.818969	0	0	748856.0	472300.0	Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1140	-1	GNPS-NIST14-MATCHES.mgf	0.930329				11	0	0.000274658	295.227	0	CCMSLIB00003135615
1704	spectra_filtered.mgf	*..*		:29369	29369	-1	0	482.325	1	0.818202	0	0	97074.9	750900.0	PE(18:0/0:0); [M+H]+ C23H49N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1704	-1	PNNL-LIPIDS-POSITIVE.mgf	1.45525				6	0	0.000701904	482.324	0	CCMSLIB00010100773
1827	spectra_filtered.mgf	*..*		:230	1112	-1	0	773.213	1	0.817259	0	0	218014.0	2758900.0	NCGC00380464-01!3-[(2S,3R,4S,5R,6S)-3,4-dihydroxy-6-methyl-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5-hydroxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1827	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.947245				11	0	0.000732422	773.212	0	CCMSLIB00000847289
40	spectra_filtered.mgf	*..*		:2483	6924	-1	0	261.222	1	0.815925	0	0	172200.0	347000.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585] [M-3H2O+H]+	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf40	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	3.38796				10	0	0.00088501	261.221	0	CCMSLIB00005722220
1341	spectra_filtered.mgf	*..*		:4747	2861	-1	0	326.305	1	0.815791	0	0	749156.0	308300.0	Spectral Match to N-Oleoylethanolamine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1341	-1	GNPS-NIST14-MATCHES.mgf	0.561148				7	0	0.000183105	326.305	0	CCMSLIB00003137348
4156	spectra_filtered.mgf	*..*		:1018	937	-1	0	255.157	1	0.814485	0	0	1377020.0	317300.0	acetic_acid_isobutyl_ester 2M+Na	GNPS-NUTRI-METAB-FEM-POS	temp/spectra_filtered.mgf4156	-1	GNPS-NUTRI-METAB-FEM-POS.mgf	8.25262				7	0	0.00210571	255.159	0	CCMSLIB00006673889
1927	spectra_filtered.mgf	*..*		:261	478	-1	0	743.203	1	0.814444	0	0	476486.0	3851100.0	NCGC00180410-02!3-[(2S,3R,4S,5S,6R)-6-[[(2R,3R,4R,5R,6S)-3-[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-4,5-dihydroxy-6-methyloxan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1927	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.246373				12	0	0.000183105	743.203	0	CCMSLIB00000845960
535	spectra_filtered.mgf	*..*		:14871	14871	-1	0	546.356	1	0.814153	0	0	51034.8	629500.0	PC(20:3/0:0); [M+H]+ C28H53N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf535	-1	PNNL-LIPIDS-POSITIVE.mgf	0.781992				6	0	0.000427246	546.356	0	CCMSLIB00010083928
3905	spectra_filtered.mgf	*..*		:1968	2937	-1	0	907.569	1	0.8134	0	0	52286.5	1407600.0	Spectral Match to 1-Hexadecanoyl-sn-glycero-3-phosphoethanolamine from NIST14 2M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3905	-1	GNPS-NIST14-MATCHES.mgf	10.2894				6	0	0.00933838	907.578	0	CCMSLIB00003137424
222	spectra_filtered.mgf	*..*		:16794	4600	-1	0	263.184	1	0.81337	0	0	3689.0	938200.0	Talaromycin A M+CH3OH+H	GNPS-LIBRARY	temp/spectra_filtered.mgf222	-1	GNPS-LIBRARY.mgf	199.907				8	0	0.0526123	263.237	0	CCMSLIB00005436020
2922	spectra_filtered.mgf	*..*		:2155	53278	-1	0	189.135	1	0.812623	0	0	187.7	712700.0	HOMOARGININE M+H	MONA	temp/spectra_filtered.mgf2922	-1	MONA.mgf	131.18				6	0	0.0248108	189.16	0	CCMSLIB00006682308
3759	spectra_filtered.mgf	*..*		:2155	53278	-1	0	189.135	1	0.812623	0	0	187.7	712700.0	HOMOARGININE M+H	MONA	temp/spectra_filtered.mgf3759	-1	MONA.mgf	131.18				6	0	0.0248108	189.16	0	CCMSLIB00006682308
3746	spectra_filtered.mgf	*..*		:15205	13220	-1	0	309.242	1	0.811673	0	0	435.513	64300.0	bempedoic acid [M-2H2O+H]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf3746	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	119.014				9	0	0.0368042	309.279	0	CCMSLIB00012267533
2530	spectra_filtered.mgf	*..*		:4278	1887	-1	0	263.236	1	0.809218	0	0	285062.0	150100.0	Spectral Match to Conjugated linoleic Acid (10E,12Z) from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2530	-1	GNPS-NIST14-MATCHES.mgf	4.17357				7	0	0.00109863	263.237	0	CCMSLIB00003136374
2847	spectra_filtered.mgf	*..*		:22102	34100	-1	0	202.126	1	0.808659	0	0	1593.0	37310000.0	Massbank:PR310886 9-methanesulfinylnonanenitrile (isomer of 665) M+H	MASSBANK	temp/spectra_filtered.mgf2847	-1	MASSBANK.mgf	0.52844				6	0	0.000106812	202.126	0	CCMSLIB00005747653
2773	spectra_filtered.mgf	*..*		:1461	5423	-1	0	204.09	1	0.808187	0	0	539246.0	109300.0	Spectral Match to N-Acetyl-D-glucosamine from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2773	-1	GNPS-NIST14-MATCHES.mgf	128.82				6	0	0.0262909	204.064	0	CCMSLIB00003139910
1568	spectra_filtered.mgf	*..*		:22102	34100	-1	0	202.126	1	0.80624	0	0	1593.0	826100.0	Massbank:PR310886 9-methanesulfinylnonanenitrile (isomer of 665) M+H	MASSBANK	temp/spectra_filtered.mgf1568	-1	MASSBANK.mgf	0.0				6	0	0.0	202.126	0	CCMSLIB00005747653
2195	spectra_filtered.mgf	*..*		:2524	1793	-1	0	359.316	1	0.805877	0	0	1862420.0	99800.0	Spectral Match to Glycerol 1-stearate from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2195	-1	GNPS-NIST14-MATCHES.mgf	0.254797				7	0	9.15527e-05	359.316	0	CCMSLIB00003136280
637	spectra_filtered.mgf	*..*		:25179	25179	-1	0	548.372	1	0.805252	0	0	634784.0	625900.0	PC(20:2/0:0); [M+H]+ C28H55N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf637	-1	PNNL-LIPIDS-POSITIVE.mgf	1.89214				6	0	0.0010376	548.371	0	CCMSLIB00010096583
3737	spectra_filtered.mgf	*..*		:2483	6924	-1	0	261.222	1	0.805072	0	0	172200.0	222200.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585] [M-3H2O+H]+	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf3737	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	2.57018				11	0	0.000671387	261.221	0	CCMSLIB00005722220
2782	spectra_filtered.mgf	*..*		:1210	11316	-1	0	241.155	1	0.804851	0	0	1114.75	122800.0	N,N-dimethyl-proline-proline betaine M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf2782	-1	GNPS-LIBRARY.mgf	2.08803				6	0	0.00050354	241.154	0	CCMSLIB00008851523
2110	spectra_filtered.mgf	*..*		:1210	11316	-1	0	241.155	1	0.804851	0	0	1114.75	122800.0	N,N-dimethyl-proline-proline betaine M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf2110	-1	GNPS-LIBRARY.mgf	2.46768				6	0	0.000595093	241.154	0	CCMSLIB00008851523
748	spectra_filtered.mgf	*..*		:3565	3107	-1	0	445.118	1	0.800793	0	0	291.466	317500.0	Lorlatinib [M+K]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf748	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	4.45644				8	0	0.00198364	445.12	0	CCMSLIB00012250064
2816	spectra_filtered.mgf	*..*		:4194	450	-1	0	355.284	1	0.799169	0	0	20954300.0	178800.0	Spectral Match to 1-Linoleoylglycerol from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2816	-1	GNPS-NIST14-MATCHES.mgf	1.97561				10	0	0.000701904	355.283	0	CCMSLIB00003134936
1059	spectra_filtered.mgf	*..*		:2483	6924	-1	0	261.222	1	0.797069	0	0	172200.0	381000.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585] [M-3H2O+H]+	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1059	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	3.03748				10	0	0.000793457	261.221	0	CCMSLIB00005722220
1266	spectra_filtered.mgf	*..*		:2483	6924	-1	0	261.222	1	0.797069	0	0	172200.0	381000.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585] [M-3H2O+H]+	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1266	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	3.38796				10	0	0.00088501	261.221	0	CCMSLIB00005722220
1138	spectra_filtered.mgf	*..*		:22102	34100	-1	0	202.126	1	0.796585	0	0	1593.0	1610700.0	Massbank:PR310886 9-methanesulfinylnonanenitrile (isomer of 665) M+H	MASSBANK	temp/spectra_filtered.mgf1138	-1	MASSBANK.mgf	0.0				6	0	0.0	202.126	0	CCMSLIB00005747653
1467	spectra_filtered.mgf	*..*		:20313	32311	-1	0	257.081	1	0.7961	0	0	1837.0	514700.0	Massbank:PR302727 isoliquiritigenin M+H	MASSBANK	temp/spectra_filtered.mgf1467	-1	MASSBANK.mgf	222.934				7	0	0.057312	257.138	0	CCMSLIB00005745864
333	spectra_filtered.mgf	*..*		:21638	33636	-1	0	520.341	1	0.795469	0	0	10417.0	1610200.0	Massbank:PR310844 LPC 18:2 M+H	MASSBANK	temp/spectra_filtered.mgf333	-1	MASSBANK.mgf	137.591				9	0	0.0715942	520.269	0	CCMSLIB00005747189
2944	spectra_filtered.mgf	*..*		:1708	179	-1	0	195.065	1	0.795282	0	0	17421400.0	97000.0	Ferulic acid M+H	TUEBINGEN-NATURAL-PRODUCT-COLLECTION	temp/spectra_filtered.mgf2944	-1	TUEBINGEN-NATURAL-PRODUCT-COLLECTION.mgf	0.469345				6	0	9.15527e-05	195.065	0	CCMSLIB00011906145
2192	spectra_filtered.mgf	*..*		:2997	3931	-1	0	353.269	1	0.794745	0	0	538621.0	117500.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2192	-1	GNPS-NIST14-MATCHES.mgf	0.863862				9	0	0.000305176	353.269	0	CCMSLIB00003138418
