"feature_id_full","feature_id","feature_mz","feature_rt","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_p_value","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_p_value_minus_log10","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_fold_change","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"60_537.54_10.9",60,537.535703125,10.89341352,0.0334007432625765,1.47624386877993,1.4360455074451,0.522101468050313,"Fatty acids","Fatty amides","N-acyl amines","N,N''-Ethylenebis(palmitamide)",NA,NA,"CCCCCCCCCCCCCCCC(=O)NCCNC(=O)CCCCCCCCCCCCCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C34H68N2O2/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-33(37)35-31-32-36-34(38)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h3-32H2,1-2H3,(H,35,37)(H,36,38)","UAXZKOFYXXDTFH"
"3774_348.16_4.1",3774,348.164968109131,4.099347655,0.0334357023235895,1.47578954992614,1.60013749271135,0.678195874819191,"Amino acids and Peptides","Small peptides","Dipeptides","beta-D-Tyv-(1->3)-beta-D-GalNAc-OMe",NA,"OCCCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)c1","CC1C(CC(C(O1)OC2C(C(OC(C2O)CO)OC)NC(=O)C)O)O",NA,NA,NA,NA,"RHUHJBWULDUHIW","InChI=1S/C15H22O8/c16-5-1-2-8-3-4-10(9(18)6-8)22-15-14(21)13(20)12(19)11(7-17)23-15/h3-4,6,11-21H,1-2,5,7H2/t11-,12-,13+,14-,15-/m1/s1","RHUHJBWULDUHIW-UXXRCYHCSA-N","InChI=1S/C15H27NO9/c1-6-8(19)4-9(20)14(23-6)25-13-11(16-7(2)18)15(22-3)24-10(5-17)12(13)21/h6,8-15,17,19-21H,4-5H2,1-3H3,(H,16,18)","ZWJNARURCMXMTQ"
"450_154.12_5.5",450,154.122789700826,5.46475950416667,0.033498875131112,1.47496977602444,1.54377730518447,0.626464654239564,"Alkaloids","Lysine alkaloids","Piperidine alkaloids","1-prop-2-enylazepan-2-one",NA,"CCCCCCCCC/C=C/C=C/C(=O)O","C=CCN1CCCCCC1=O",NA,NA,NA,NA,"WNLVXSRACLAFOL","InChI=1S/C14H24O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14(15)16/h10-13H,2-9H2,1H3,(H,15,16)/b11-10+,13-12+","WNLVXSRACLAFOL-AQASXUMVSA-N","InChI=1S/C9H15NO/c1-2-7-10-8-5-3-4-6-9(10)11/h2H,1,3-8H2","SDPNMKBPWRAPHY"
"3375_828.54_9.7",3375,828.538775357333,9.72127615909091,0.0348413839618606,1.45790460237098,0.666746024068314,-0.584790778146826,"Fatty acids","Glycerophospholipids","Oxidized glycerophospholipids","null",NA,NA,"CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CCCCCCCC1C(O1)CCCCCCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C42H80NO11P/c1-3-5-7-9-11-12-13-14-15-16-17-18-19-23-27-31-40(44)50-33-36(34-51-55(48,49)52-35-37(43)42(46)47)53-41(45)32-28-24-20-22-26-30-39-38(54-39)29-25-21-10-8-6-4-2/h36-39H,3-35,43H2,1-2H3,(H,46,47)(H,48,49)","FWUHPCJHRCUGCZ"
"3047_165.05_1.2",3047,165.054534912109,1.24614825909091,0.0348499664149995,1.45779763609646,1.63045960216962,0.705278695933627,NA,NA,NA,NA,NA,"O=C(O)/C=C/c1ccccc1O",NA,NA,NA,NA,NA,"PMOWTIHVNWZYFI","InChI=1S/C9H8O3/c10-8-4-2-1-3-7(8)5-6-9(11)12/h1-6,10H,(H,11,12)/b6-5+","PMOWTIHVNWZYFI-AATRIKPKSA-N",NA,NA
"3755_392.31_9",3755,392.314637756655,8.9558868,0.0353485591866054,1.45162828342462,1.60977148581368,0.686855905928852,"Fatty acids","Fatty amides","N-acyl amines","N,N-(2,2-dihydroxy-ethyl)arachidonoylamide",NA,"O=C(O)CCCCCCCCCCCCCCCCCCCO","CCCCCC=CCC=CCC=CCC=CCCCC(=O)N(CCO)CCO",NA,NA,NA,NA,"JLDIWYKSFMPIDW","InChI=1S/C20H40O3/c21-19-17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16-18-20(22)23/h21H,1-19H2,(H,22,23)","JLDIWYKSFMPIDW-UHFFFAOYSA-N","InChI=1S/C24H41NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-24(28)25(20-22-26)21-23-27/h6-7,9-10,12-13,15-16,26-27H,2-5,8,11,14,17-23H2,1H3","HVEFQBBVYPUGOM"
"4083_272.05_5.5",4083,272.053471883138,5.46098891428571,0.0359078372894234,1.44481075141957,1.50040742750807,0.585354309942559,"Amino acids and Peptides","Small peptides","Dipeptides","Maybridge3_006919",NA,NA,"C1C(CN(C1=O)C2=CC=C(C=C2)OC(F)(F)F)C(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C12H10F3NO4/c13-12(14,15)20-9-3-1-8(2-4-9)16-6-7(11(18)19)5-10(16)17/h1-4,7H,5-6H2,(H,18,19)","XEGOMPWWQGMOQJ"
"3062_462.19_1.4",3062,462.185778449761,1.44682327058824,0.0360132351850283,1.4435378628027,0.637139013944912,-0.650319914166592,"Carbohydrates","Nucleosides","Pyrimidine nucleos(t)ides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309_615.5_11.6",1309,615.497264405994,11.60301968,0.0360525767648568,1.44306368975825,0.690415515868445,-0.534463207985022,"Fatty acids","Glycerolipids","Diacylglycerols","Diacylglycerol(16:0/18:2)",NA,NA,"CCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCC=CCCCCC",NA,NA,NA,NA,"ZDBLXLQFRZTIIU","nan","nan","InChI=1S/C37H68O5/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-28-30-32-37(40)42-35(33-38)34-41-36(39)31-29-27-25-23-21-19-16-14-12-10-8-6-4-2/h11,13,17-18,35,38H,3-10,12,14-16,19-34H2,1-2H3","SVXWJFFKLMLOHO"
"1389_699.36_6.8",1389,699.35587890625,6.783051664,0.0369572036934011,1.43230089639317,1.48368191420972,0.56918182647324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117_403.24_3.8",1117,403.243912916917,3.76035755384615,0.0370026436003518,1.43176724728349,1.60860159286505,0.685807053736493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4058_285.22_9.3",4058,285.221418381128,9.29752218333333,0.0370204342063953,1.43155849178691,0.643105080553649,-0.636873608022091,"Terpenoids","Diterpenoids","Abietane diterpenoids","isopimarate",NA,"CC(C)c1cc2c(cc1O)CC1=CCCC(C)(C)C1CC2","CC1(CCC2C(=CCC3C2(CCCC3(C)C(=O)O)C)C1)C=C",NA,NA,NA,NA,"GSLVTONCLQJXSA","InChI=1S/C20H28O/c1-13(2)17-11-14-7-8-18-15(6-5-9-20(18,3)4)10-16(14)12-19(17)21/h6,11-13,18,21H,5,7-10H2,1-4H3","GSLVTONCLQJXSA-UHFFFAOYSA-N","InChI=1S/C20H30O2/c1-5-18(2)12-9-15-14(13-18)7-8-16-19(15,3)10-6-11-20(16,4)17(21)22/h5,7,15-16H,1,6,8-13H2,2-4H3,(H,21,22)","MXYATHGRPJZBNA"
"2857_541.34_8.6",2857,541.335033599577,8.63925630952381,0.0373824297164451,1.42733247454222,1.52484144487706,0.608659237048079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133_212.16_3.1",1133,212.164475708069,3.127661704,0.0378638098175081,1.4217756899106,0.611976300636478,-0.708452310623448,"Fatty acids","Fatty amides","Amino fatty acids","12-amino-7-oxododecanoic acid",NA,NA,"C(CCC(=O)CCCCCN)CCC(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C12H23NO3/c13-10-6-2-4-8-11(14)7-3-1-5-9-12(15)16/h1-10,13H2,(H,15,16)","ZYUIIFJKSLWWHG"
"2578_618.43_8",2578,618.428025817871,8.01064215,0.0392023811035532,1.40668755367525,0.653011677757652,-0.614819303280415,"Terpenoids","Triterpenoids","Lupane triterpenoids","null",NA,NA,"CCC1CCCC(CC1)C(CC(CCC2=CC(=C(C=C2)O)OCCC(C3=CC(=NC=C3)N)C4(CCCCC4)C5=CC=C[N-]5)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C38H54N3O4/c1-2-27-8-6-9-29(14-11-27)34(44)26-31(42)15-12-28-13-16-33(43)35(24-28)45-23-18-32(30-17-22-41-37(39)25-30)38(19-4-3-5-20-38)36-10-7-21-40-36/h7,10,13,16-17,21-22,24-25,27,29,31-32,34,42-44H,2-6,8-9,11-12,14-15,18-20,23,26H2,1H3,(H2,39,41)/q-1","AQHOPRSGXVRFNQ"
"678_550.39_8.9",678,550.386354447031,8.89647841875,0.0392080525440009,1.40662472848272,1.59132316629196,0.670226848278953,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","Butenoyl PAF",NA,NA,"CCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)C=CC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C28H56NO7P/c1-6-8-9-10-11-12-13-14-15-16-17-18-19-20-23-33-25-27(36-28(30)21-7-2)26-35-37(31,32)34-24-22-29(3,4)5/h7,21,27H,6,8-20,22-26H2,1-5H3/p+1","SRZBVCCSIMMDOV"
"3979_404.19_3.8",3979,404.191788617302,3.77633785882353,0.0395724417101722,1.40260715194428,0.603377064558933,-0.728868236778556,"Polyketides","Linear polyketides","Open-chain polyketides","(5-acetamido-3,4-diacetyloxy-6-butoxyoxan-2-yl)methyl acetate",NA,NA,"CCCCOC1C(C(C(C(O1)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C18H29NO9/c1-6-7-8-24-18-15(19-10(2)20)17(27-13(5)23)16(26-12(4)22)14(28-18)9-25-11(3)21/h14-18H,6-9H2,1-5H3,(H,19,20)","NDHDOPGXUSBUJH"
"2054_235.21_6.3",2054,235.205500183469,6.299099716,0.0396093387977399,1.4022024072521,1.50660120774349,0.59129759095777,"Fatty acids","Fatty Acids and Conjugates","Unsaturated fatty acids","15-Hexadecynoic acid",NA,"C=C1CC[C@H]2[C@@H]([C@@H]3[C@@](C)(O)CC[C@@]13C)C2(C)C","C#CCCCCCCCCCCCCCC(=O)O",NA,NA,NA,NA,"KMJLGCYDCCCRHH","InChI=1S/C16H26O/c1-10-6-7-11-12(14(11,2)3)13-15(10,4)8-9-16(13,5)17/h11-13,17H,1,6-9H2,2-5H3/t11-,12-,13-,15-,16-/m0/s1","KMJLGCYDCCCRHH-IICXDKKESA-N","InChI=1S/C16H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h1H,3-15H2,(H,17,18)","PUZGUNYANHPRKM"
"3842_446.24_4.2",3842,446.238632202571,4.21889169333333,0.0397070407857849,1.40113247804044,1.62218225061264,0.697935914058526,"Alkaloids","Ornithine alkaloids","Polyamines","null",NA,NA,"C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CC(=O)O)NC(=O)CCCCCCCN=C(N)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C22H33N5O6/c23-22(24)25-12-8-3-1-2-7-11-18(28)26-16(14-19(29)30)20(31)27-17(21(32)33)13-15-9-5-4-6-10-15/h4-6,9-10,16-17H,1-3,7-8,11-14H2,(H,26,28)(H,27,31)(H,29,30)(H,32,33)(H4,23,24,25)","PLSJXKVBQIPFJY"
"3526_208.1_3.2",3526,208.096499235999,3.17854207826087,0.0399087125183673,1.39893228261908,1.64720501186945,0.720020124706527,"Amino acids and Peptides","Small peptides","Dipeptides","Afalanina","CC(=O)NC(Cc1ccccc1)C(=O)O",NA,"CC(=O)NC(CC1=CC=CC=C1)C(=O)O","\"\"InChI=1S/C11H13NO3/c1-8(13)12-10(11(14)15)7-9-5-3-2-4-6-9/h2-6,10H,7H2,1H3,(H,12,13)(H,14,15)\"\"","CBQJSKKFNMDLON-UHFFFAOYSA-N","CBQJSKKFNMDLON-UHFFFAOYSA-N","CBQJSKKFNMDLON",NA,NA,NA,"InChI=1S/C11H13NO3/c1-8(13)12-10(11(14)15)7-9-5-3-2-4-6-9/h2-6,10H,7H2,1H3,(H,12,13)(H,14,15)","CBQJSKKFNMDLON"
"1283_224.11_3.8",1283,224.107748849051,3.75675417142857,0.0399105795202123,1.39891196601194,1.56115544920971,0.642614198198688,"Fatty acids","Fatty acyls","Hydrocarbons","null",NA,NA,"CS(=O)CCCCCCCCC#N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C10H19NOS/c1-13(12)10-8-6-4-2-3-5-7-9-11/h2-8,10H2,1H3","XGRYRNQISNOEGY"
"1941_778.54_10.9",1941,778.538524172058,10.8954106,0.0399799187394665,1.39815809293519,0.70792088598495,-0.498339954599821,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","Dilinolenoyl lecithin","CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC",NA,"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCC=CCC","InChI=1S/C44H76NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h8-11,14-17,20-23,42H,6-7,12-13,18-19,24-41H2,1-5H3/b10-8-,11-9-,16-14-,17-15-,22-20-,23-21-/t42-/m1/s1",NA,"XXKFQTJOJZELMD-JICBSJGISA-N","XXKFQTJOJZELMD",NA,NA,NA,"InChI=1S/C44H76NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h8-11,14-17,20-23,42H,6-7,12-13,18-19,24-41H2,1-5H3/p+1","XXKFQTJOJZELMD"
"2768_160.11_0.8",2768,160.108093625023,0.846332502857143,0.0402797057536945,1.39491371066096,0.698120466950064,-0.518452086997616,"Amino acids and Peptides","Small peptides","Aminoacids","Methyl 4-(diaminomethylideneamino)butanoate",NA,"N#CC[C@H](N)C(=O)O","COC(=O)CCCN=C(N)N",NA,NA,NA,NA,"BXRLWGXPSRYJDZ","InChI=1S/C4H6N2O2/c5-2-1-3(6)4(7)8/h3H,1,6H2,(H,7,8)/t3-/m0/s1","BXRLWGXPSRYJDZ-VKHMYHEASA-N","InChI=1S/C6H13N3O2/c1-11-5(10)3-2-4-9-6(7)8/h2-4H2,1H3,(H4,7,8,9)","ITPJUJKUKRFQHQ"
"2838_582.59_11.4",2838,582.593580322266,11.39896264,0.0403749732074311,1.39388775285573,1.47165654172092,0.557441011495103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1807_779.2_2.5",1807,779.200696159812,2.45869775294118,0.0404774747466385,1.39278658949359,0.655470674174241,-0.609396859321821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766_478.37_9.3",766,478.374371337891,9.285810628,0.0405239486615673,1.39228824350974,0.675092437720114,-0.566843036709383,"Amino acids and Peptides","Small peptides","Lipopeptides","Rhodopeptin C2",NA,NA,"CCC(C)CCCCCCC1CC(=O)NCC(=O)NC(C(=O)NC(C(=O)N1)C(C)CC)CCCN",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C26H49N5O4/c1-5-18(3)12-9-7-8-10-13-20-16-22(32)28-17-23(33)30-21(14-11-15-27)25(34)31-24(19(4)6-2)26(35)29-20/h18-21,24H,5-17,27H2,1-4H3,(H,28,32)(H,29,35)(H,30,33)(H,31,34)","ITBKUPNSNYDPST"
"1614_409.18_3",1614,409.183085901763,3.04361110434783,0.0405377846481188,1.39213998878032,0.668073392624315,-0.581921493147745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186_409.27_8.5",1186,409.27275808234,8.54451124210526,0.0408296233189375,1.38902462672068,0.660648193119876,-0.598045879367744,NA,NA,NA,NA,NA,"CC1(C)C(=O)[C@@H]([C@H](O)c2ccccc2)C[C@]2(C)[C@@H]1CC[C@@]13C=C[C@@H](C[C@H]12)[C@@](C)(O)C3",NA,NA,NA,NA,NA,"RLGBUTVIBWFTRW","InChI=1S/C27H36O3/c1-24(2)20-11-13-27-12-10-18(26(4,30)16-27)14-21(27)25(20,3)15-19(23(24)29)22(28)17-8-6-5-7-9-17/h5-10,12,18-22,28,30H,11,13-16H2,1-4H3/t18-,19+,20+,21-,22+,25+,26-,27+/m0/s1","RLGBUTVIBWFTRW-IIEYBPOLSA-N",NA,NA
"3568_497.42_11.8",3568,497.42212890625,11.8000584,0.0412201789712996,1.38489012691685,1.53928111451843,0.622256731007281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3250_549.16_2.4",3250,549.158007170025,2.35686527894737,0.0413822309202314,1.38318610017996,1.63693542204064,0.710997407860065,"Shikimates and Phenylpropanoids","Flavonoids","Flavones","null",NA,NA,"C1C(OC2=C(C1=O)C(=CC(=C2C3C(C(C(CO3)O)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)C5=CC=C(C=C5)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C26H30O14/c27-7-16-20(33)21(34)23(36)26(40-16)39-15-6-12(30)17-11(29)5-14(9-1-3-10(28)4-2-9)38-24(17)18(15)25-22(35)19(32)13(31)8-37-25/h1-4,6,13-14,16,19-23,25-28,30-36H,5,7-8H2","XNXNAVGWFAPTIB"
"3693_231.21_2.9",3693,231.206501261393,2.91611166,0.0416190683377468,1.38070764590008,1.60476953498597,0.682366123137846,"Fatty acids","Ornithine alkaloids","Polyamines","N-(6-Aminohexyl)-6-hydroxyhexanamide",NA,NA,"C(CCCNC(=O)CCCCCO)CCN",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C12H26N2O2/c13-9-5-1-2-6-10-14-12(16)8-4-3-7-11-15/h15H,1-11,13H2,(H,14,16)","PPTSELWQYYWEQG"
"2904_317.21_7.8",2904,317.209041748047,7.807633996,0.0416656817429912,1.38022150775896,1.42798617251663,0.513982009522287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2350_216.14_4.3",2350,216.141575404576,4.32118972380952,0.041749020224052,1.3793537121871,1.59331009081417,0.672027072226472,"Alkaloids","Fatty acyls","Fatty alcohols","hexahomomethionine",NA,"C=CCCCCCN=C=S","CSCCCCCCCCC(C(=O)O)N",NA,NA,NA,NA,"WZXOJFDWZWNRLN","InChI=1S/C8H13NS/c1-2-3-4-5-6-7-9-8-10/h2H,1,3-7H2","WZXOJFDWZWNRLN-UHFFFAOYSA-N","InChI=1S/C11H23NO2S/c1-15-9-7-5-3-2-4-6-8-10(12)11(13)14/h10H,2-9,12H2,1H3,(H,13,14)","XVGBKWQWYRNGDG"
"986_161.1_5.5",986,161.099570380317,5.46124587777778,0.0419984970665945,1.3767662507298,1.5291447218902,0.612724953247321,"Fatty acids","Fatty acyls","Fatty alcohols","Butyl sulfone",NA,"C=Cc1cccc(C=C)c1OC","CCCCS(=O)(=O)CCCC",NA,NA,NA,NA,"FOAAAVMLQBAMER","InChI=1S/C11H12O/c1-4-9-7-6-8-10(5-2)11(9)12-3/h4-8H,1-2H2,3H3","FOAAAVMLQBAMER-UHFFFAOYSA-N","InChI=1S/C8H18O2S/c1-3-5-7-11(9,10)8-6-4-2/h3-8H2,1-2H3","AIDFJGKWTOULTC"
"1381_223.13_5.4",1381,223.132865600586,5.427963456,0.0421301772609845,1.37540671359317,0.674906523861721,-0.567240395538338,"Terpenoids","Meroterpenoids","Macrolide lactones","null",NA,"CCCCCCC(=O)c1cc(O)cc(O)c1","C=CCCCCCCC(=CCC(=O)O)C(=O)O",NA,NA,NA,NA,"YAMFGBCNXUCDEQ","InChI=1S/C13H18O3/c1-2-3-4-5-6-13(16)10-7-11(14)9-12(15)8-10/h7-9,14-15H,2-6H2,1H3","YAMFGBCNXUCDEQ-UHFFFAOYSA-N","InChI=1S/C13H20O4/c1-2-3-4-5-6-7-8-11(13(16)17)9-10-12(14)15/h2,9H,1,3-8,10H2,(H,14,15)(H,16,17)","IQDBNCDDNJCNDB"
"90_270.28_9.6",90,270.278921509338,9.636686196,0.0421887534044079,1.37480330698563,1.44809639096873,0.534157637051085,"Fatty acids","Fatty amides","Primary amides","Heptadecanamide",NA,"CC(=O)NCCCCCCCCCCCCC(C)C","CCCCCCCCCCCCCCCCC(=O)N",NA,NA,NA,NA,"AMLDBWWQKYLAHJ","InChI=1S/C17H35NO/c1-16(2)14-12-10-8-6-4-5-7-9-11-13-15-18-17(3)19/h16H,4-15H2,1-3H3,(H,18,19)","AMLDBWWQKYLAHJ-UHFFFAOYSA-N","InChI=1S/C17H35NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19/h2-16H2,1H3,(H2,18,19)","REEPJBYQLCWOAR"
"814_147.11_0.6",814,147.112805480957,0.5681223552,0.0422703619344712,1.3739640335651,1.53876461538474,0.621772559678338,"Amino acids and Peptides","Small peptides","Aminoacids","lysinium","C(CCN)C[C@@H](C(=O)O)N","O=C(O)[C@H]1CCCCN1","C(CCN)CC(C(=O)O)N","InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1",NA,"KDXKERNSBIXSRK-YFKPBYRVSA-N","KDXKERNSBIXSRK","HXEACLLIILLPRG","InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)/t5-/m1/s1","HXEACLLIILLPRG-RXMQYKEDSA-N","InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)","KDXKERNSBIXSRK"
"4348_242.25_8.7",4348,242.247661743695,8.728136668,0.0429015118488553,1.36752740301234,1.4762547956749,0.561941746284688,"Fatty acids","Fatty amides","Primary amides","Pentadecanamide",NA,"CC(C)CCCCCCCCCCCC(N)=O","CCCCCCCCCCCCCCC(=O)N",NA,NA,NA,NA,"ZMLQVXILYPDTDA","InChI=1S/C15H31NO/c1-14(2)12-10-8-6-4-3-5-7-9-11-13-15(16)17/h14H,3-13H2,1-2H3,(H2,16,17)","ZMLQVXILYPDTDA-UHFFFAOYSA-N","InChI=1S/C15H31NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15(16)17/h2-14H2,1H3,(H2,16,17)","RQGCQWARLQDMCZ"
"485_218.14_4.3",485,218.137460232332,4.3188351375,0.0432053046368814,1.36446292834494,1.59167732534039,0.670547893472823,"Alkaloids","Lysine alkaloids","Piperidine alkaloids","null",NA,"CNc1c(C)n(C)n(-c2ccccc2)c1=O","CCNC1=CN=NC(=C1CN)NCC",NA,NA,NA,NA,"JILCEWWZTBBOFS","InChI=1S/C12H15N3O/c1-9-11(13-2)12(16)15(14(9)3)10-7-5-4-6-8-10/h4-8,13H,1-3H3","JILCEWWZTBBOFS-UHFFFAOYSA-N","InChI=1S/C9H17N5/c1-3-11-8-6-13-14-9(12-4-2)7(8)5-10/h6H,3-5,10H2,1-2H3,(H2,11,12,14)","WIUJUMUCLHTPHM"
"1854_500.48_11.4",1854,500.48277137393,11.3602844761905,0.0436757123233458,1.35976000321794,1.43597623025307,0.522031868395058,"Fatty acids","Steroids","Ceramides","(3,5-ditert-butyl-4-hydroxyphenyl)methyl-(hexadecoxymethyl)-dimethylazanium",NA,NA,"CCCCCCCCCCCCCCCCOC[N+](C)(C)CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C34H63NO2/c1-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-37-28-35(8,9)27-29-25-30(33(2,3)4)32(36)31(26-29)34(5,6)7/h25-26H,10-24,27-28H2,1-9H3/p+1","HMZXEEJWFCKUQH"
"2268_166.05_0.6",2268,166.053343604593,0.623513397647059,0.0437672639810691,1.35885060154918,1.66737203829821,0.737576046689437,"Amino acids and Peptides","Small peptides","Aminoacids","bmse000397","CS(=O)CCC(C(=O)O)N","C[S@+]([O-])CC[C@H](N)C(=O)O","CS(=O)CCC(C(=O)O)N","1S/C5H11NO3S/c1-10(9)3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-,10?/m0/s1",NA,"QEFRNWWLZKMPFJ-UHFFFAOYSA-N","QEFRNWWLZKMPFJ","QEFRNWWLZKMPFJ","InChI=1S/C5H11NO3S/c1-10(9)3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-,10-/m0/s1","QEFRNWWLZKMPFJ-MFXDVPHUSA-N","InChI=1S/C5H11NO3S/c1-10(9)3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)","QEFRNWWLZKMPFJ"
"2091_797.52_11.2",2091,797.517358398438,11.24612948,0.0437954321857819,1.35857118355888,1.39791261323613,0.483274177314688,"Fatty acids","Glycerolipids","Glycosyldiacylglycerols","Monogalactosyldiacylglycerol(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))",NA,"CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COC1C(C(C(C(O1)CO)O)O)O)OC(=O)CCCCCCCC=CCC=CCC=CCC",NA,NA,NA,NA,"QUZHZFAQJATMCA","InChI=1S/C45H74O10/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-40(47)52-36-38(37-53-45-44(51)43(50)42(49)39(35-46)55-45)54-41(48)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h5-8,11-14,17-20,38-39,42-46,49-51H,3-4,9-10,15-16,21-37H2,1-2H3/b7-5-,8-6-,13-11-,14-12-,19-17-,20-18-/t38-,39-,42+,43+,44-,45-/m1/s1","QUZHZFAQJATMCA-QAZQWDDOSA-N","InChI=1S/C45H74O10/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-40(47)52-36-38(37-53-45-44(51)43(50)42(49)39(35-46)55-45)54-41(48)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h5-8,11-14,17-20,38-39,42-46,49-51H,3-4,9-10,15-16,21-37H2,1-2H3","QUZHZFAQJATMCA"
